LA signal file updated
363	1	7200
1
57	67	30	180	0	3	5	3	28	3	25	3	300	0	0	0	0	0	0
58	69	30	180	0	3	25	3	5	3	30	3	300	0	0	0	0	0	0
59	72	30	180	0	4	5	3	25	3	5	3	25	3	300	0	0	0	0
60	64	30	180	0	3	22	3	5	3	28	3	300	0	0	0	0	0	0
61	87	30	180	0	4	5	3	40	3	5	3	25	3	300	0	0	0	0
62	59	30	180	0	2	28	3	25	3	300	0	0	0	0	0	0	0	0
63	67	30	180	0	3	25	3	5	3	28	3	300	0	0	0	0	0	0
64	69	30	180	0	3	5	3	30	3	25	3	300	0	0	0	0	0	0
65	64	30	180	0	3	22	3	5	3	28	3	300	0	0	0	0	0	0
66	72	30	180	0	4	5	3	25	3	5	3	25	3	300	0	0	0	0
67	64	30	180	0	3	22	3	5	3	28	3	300	0	0	0	0	0	0
68	71	30	180	0	2	40	3	25	3	300	0	0	0	0	0	0	0	0
69	61	30	180	0	3	5	3	25	3	22	3	300	0	0	0	0	0	0
70	87	30	180	0	4	5	3	40	3	5	3	25	3	300	0	0	0	0
71	72	30	180	0	4	5	3	25	3	5	3	25	3	300	0	0	0	0
72	70	30	180	0	3	28	3	5	3	28	3	300	0	0	0	0	0	0
73	72	30	180	0	4	5	3	25	3	5	3	25	3	300	0	0	0	0
74	79	30	180	0	3	25	3	5	3	40	3	300	0	0	0	0	0	0
75	64	30	180	0	2	28	3	30	3	300	0	0	0	0	0	0	0	0
76	60	30	180	0	2	38	3	16	3	300	0	0	0	0	0	0	0	0
77	78	30	180	0	4	5	3	28	3	5	3	28	3	300	0	0	0	0
78	85	30	180	0	4	5	3	28	3	20	3	20	3	300	0	0	0	0
79	61	30	180	0	3	22	3	5	3	25	3	300	0	0	0	0	0	0
80	59	30	180	0	2	25	3	28	3	300	0	0	0	0	0	0	0	0
81	64	30	180	0	3	22	3	5	3	28	3	300	0	0	0	0	0	0
82	59	30	180	0	2	25	3	28	3	300	0	0	0	0	0	0	0	0
83	67	30	180	0	3	25	3	5	3	28	3	300	0	0	0	0	0	0
84	69	30	180	0	3	8	3	30	3	22	3	300	0	0	0	0	0	0
85	91	30	180	0	4	8	3	38	3	5	3	28	3	300	0	0	0	0
86	64	30	180	0	3	22	3	5	3	28	3	300	0	0	0	0	0	0
87	75	30	180	0	4	5	3	28	3	5	3	25	3	300	0	0	0	0
88	59	30	180	0	2	25	3	28	3	300	0	0	0	0	0	0	0	0
89	75	30	180	0	3	28	3	8	3	30	3	300	0	0	0	0	0	0
90	82	30	180	0	3	25	3	8	3	40	3	300	0	0	0	0	0	0
91	80	30	180	0	4	8	3	30	3	5	3	25	3	300	0	0	0	0
92	67	30	180	0	3	25	3	5	3	28	3	300	0	0	0	0	0	0
93	50	30	180	0	2	22	3	22	3	300	0	0	0	0	0	0	0	0
94	75	30	180	0	4	5	3	25	3	5	3	28	3	300	0	0	0	0
95	59	30	180	0	2	28	3	25	3	300	0	0	0	0	0	0	0	0
96	59	30	180	0	2	25	3	28	3	300	0	0	0	0	0	0	0	0
97	83	30	180	0	4	8	3	30	3	5	3	28	3	300	0	0	0	0
98	83	30	180	0	4	5	3	28	3	8	3	30	3	300	0	0	0	0
99	80	30	180	0	4	8	3	30	3	5	3	25	3	300	0	0	0	0
100	90	30	180	0	4	10	3	35	3	5	3	28	3	300	0	0	0	0
101	78	30	180	0	4	5	3	26	3	12	3	23	3	300	0	0	0	0
102	80	30	180	0	4	8	3	30	3	5	3	25	3	300	0	0	0	0
103	83	30	180	0	4	8	3	30	3	5	3	28	3	300	0	0	0	0
104	90	30	180	0	4	10	3	35	3	5	3	28	3	300	0	0	0	0
105	74	30	180	0	2	38	3	30	3	300	0	0	0	0	0	0	0	0
106	68	30	180	0	2	30	3	32	3	300	0	0	0	0	0	0	0	0
107	78	30	180	0	4	5	3	28	3	5	3	28	3	300	0	0	0	0
108	93	30	180	0	4	5	3	43	3	5	3	28	3	300	0	0	0	0
109	100	30	180	0	4	10	3	47	3	8	3	23	3	300	0	0	0	0
110	78	30	180	0	4	5	3	28	3	5	3	28	3	300	0	0	0	0
111	75	30	180	0	3	28	3	8	3	30	3	300	0	0	0	0	0	0
112	83	30	180	0	4	8	3	30	3	5	3	28	3	300	0	0	0	0
113	75	30	180	0	4	20	3	20	3	10	3	13	3	300	0	0	0	0
114	90	30	180	0	4	10	3	38	3	5	3	25	3	300	0	0	0	0
115	62	30	180	0	2	28	3	28	3	300	0	0	0	0	0	0	0	0
116	61	30	180	0	3	22	3	5	3	25	3	300	0	0	0	0	0	0
117	67	30	180	0	3	25	3	5	3	28	3	300	0	0	0	0	0	0
118	79	30	180	0	3	25	3	10	3	35	3	300	0	0	0	0	0	0
119	83	30	180	0	4	8	3	30	3	5	3	28	3	300	0	0	0	0
120	90	30	180	0	4	10	3	35	3	5	3	28	3	300	0	0	0	0
121	90	30	180	0	4	10	3	38	3	5	3	25	3	300	0	0	0	0
122	72	30	180	0	3	25	3	8	3	30	3	300	0	0	0	0	0	0
123	70	30	180	0	3	28	3	5	3	28	3	300	0	0	0	0	0	0
124	83	30	180	0	4	8	3	30	3	5	3	28	3	300	0	0	0	0
125	70	30	180	0	3	28	3	5	3	28	3	300	0	0	0	0	0	0
126	80	30	180	0	4	8	3	30	3	5	3	25	3	300	0	0	0	0
127	87	30	180	0	4	10	3	35	3	5	3	25	3	300	0	0	0	0
128	79	30	180	0	3	22	3	10	3	38	3	300	0	0	0	0	0	0
129	78	30	180	0	4	5	3	28	3	5	3	28	3	300	0	0	0	0
130	74	30	180	0	2	40	3	28	3	300	0	0	0	0	0	0	0	0
131	83	30	180	0	4	8	3	30	3	5	3	28	3	300	0	0	0	0
132	78	30	180	0	4	5	3	28	3	5	3	28	3	300	0	0	0	0
133	80	30	180	0	4	8	3	30	3	5	3	25	3	300	0	0	0	0
134	80	30	180	0	4	8	3	30	3	5	3	25	3	300	0	0	0	0
135	83	30	180	0	4	8	3	30	3	5	3	28	3	300	0	0	0	0
136	72	30	180	0	3	25	3	8	3	30	3	300	0	0	0	0	0	0
137	93	30	180	0	4	10	3	38	3	5	3	28	3	300	0	0	0	0
138	69	30	180	0	3	22	3	8	3	30	3	300	0	0	0	0	0	0
139	70	30	180	0	4	5	3	20	3	5	3	28	3	300	0	0	0	0
140	80	30	180	0	4	8	3	30	3	5	3	25	3	300	0	0	0	0
141	78	30	180	0	4	5	3	28	3	5	3	28	3	300	0	0	0	0
142	83	30	180	0	4	8	3	30	3	5	3	28	3	300	0	0	0	0
143	67	30	180	0	3	25	3	5	3	28	3	300	0	0	0	0	0	0
144	85	30	180	0	3	28	3	10	3	38	3	300	0	0	0	0	0	0
145	75	30	180	0	4	5	3	30	3	5	3	23	3	300	0	0	0	0
146	75	30	180	0	3	28	3	8	3	30	3	300	0	0	0	0	0	0
147	78	30	180	0	4	5	3	28	3	5	3	28	3	300	0	0	0	0
148	77	30	180	0	3	30	3	8	3	30	3	300	0	0	0	0	0	0
149	82	30	180	0	3	25	3	10	3	38	3	300	0	0	0	0	0	0
150	62	30	180	0	2	28	3	28	3	300	0	0	0	0	0	0	0	0
151	62	30	180	0	2	28	3	28	3	300	0	0	0	0	0	0	0	0
152	67	30	180	0	3	25	3	5	3	28	3	300	0	0	0	0	0	0
153	66	30	180	0	2	30	3	30	3	300	0	0	0	0	0	0	0	0
154	64	30	180	0	2	28	3	30	3	300	0	0	0	0	0	0	0	0
155	64	30	180	0	2	28	3	30	3	300	0	0	0	0	0	0	0	0
156	64	30	180	0	3	5	3	28	3	22	3	300	0	0	0	0	0	0
157	78	30	180	0	4	5	3	28	3	5	3	28	3	300	0	0	0	0
158	75	30	180	0	4	5	3	25	3	5	3	28	3	300	0	0	0	0
159	50	30	180	0	2	22	3	22	3	300	0	0	0	0	0	0	0	0
160	64	30	180	0	3	22	3	5	3	28	3	300	0	0	0	0	0	0
161	85	30	180	0	4	8	3	30	3	5	3	30	3	300	0	0	0	0
162	80	30	180	0	4	8	3	30	3	5	3	25	3	300	0	0	0	0
163	72	30	180	0	3	25	3	8	3	30	3	300	0	0	0	0	0	0
164	78	30	180	0	4	5	3	28	3	5	3	28	3	300	0	0	0	0
165	77	30	180	0	3	30	3	8	3	30	3	300	0	0	0	0	0	0
166	50	30	180	0	2	22	3	22	3	300	0	0	0	0	0	0	0	0
167	77	30	180	0	4	5	3	30	3	5	3	25	3	300	0	0	0	0
168	75	30	180	0	4	5	3	28	3	5	3	25	3	300	0	0	0	0
169	72	30	180	0	4	5	3	25	3	5	3	25	3	300	0	0	0	0
170	78	30	180	0	4	5	3	28	3	5	3	28	3	300	0	0	0	0
171	64	30	180	0	3	22	3	5	3	28	3	300	0	0	0	0	0	0
172	64	30	180	0	3	22	3	5	3	28	3	300	0	0	0	0	0	0
173	80	30	180	0	4	8	3	30	3	5	3	25	3	300	0	0	0	0
174	80	30	180	0	4	5	3	25	3	8	3	30	3	300	0	0	0	0
175	80	30	180	0	4	8	3	30	3	5	3	25	3	300	0	0	0	0
176	64	30	180	0	3	25	3	5	3	25	3	300	0	0	0	0	0	0
177	75	30	180	0	4	5	3	25	3	5	3	28	3	300	0	0	0	0
178	50	30	180	0	2	22	3	22	3	300	0	0	0	0	0	0	0	0
179	80	30	180	0	4	5	3	30	3	5	3	28	3	300	0	0	0	0
180	72	30	180	0	3	25	3	8	3	30	3	300	0	0	0	0	0	0
181	83	30	180	0	3	28	3	8	3	38	3	300	0	0	0	0	0	0
182	50	30	180	0	2	22	3	22	3	300	0	0	0	0	0	0	0	0
183	78	30	180	0	4	5	3	28	3	5	3	28	3	300	0	0	0	0
184	53	30	180	0	2	25	3	22	3	300	0	0	0	0	0	0	0	0
185	88	30	180	0	4	8	3	38	3	5	3	25	3	300	0	0	0	0
186	70	30	180	0	3	28	3	5	3	28	3	300	0	0	0	0	0	0
187	56	30	180	0	2	22	3	28	3	300	0	0	0	0	0	0	0	0
188	62	30	180	0	2	28	3	28	3	300	0	0	0	0	0	0	0	0
189	64	30	180	0	3	22	3	5	3	28	3	300	0	0	0	0	0	0
190	69	30	180	0	3	22	3	8	3	30	3	300	0	0	0	0	0	0
191	67	30	180	0	3	25	3	5	3	28	3	300	0	0	0	0	0	0
192	82	30	180	0	4	10	3	30	3	5	3	25	3	300	0	0	0	0
193	69	30	180	0	3	22	3	8	3	30	3	300	0	0	0	0	0	0
194	67	30	180	0	3	5	3	28	3	25	3	300	0	0	0	0	0	0
195	64	30	180	0	3	22	3	5	3	28	3	300	0	0	0	0	0	0
196	64	30	180	0	3	5	3	28	3	22	3	300	0	0	0	0	0	0
197	91	30	180	0	4	8	3	38	3	5	3	28	3	300	0	0	0	0
198	64	30	180	0	3	5	3	28	3	22	3	300	0	0	0	0	0	0
199	80	30	180	0	4	8	3	30	3	5	3	25	3	300	0	0	0	0
200	80	30	180	0	4	8	3	30	3	5	3	25	3	300	0	0	0	0
201	78	30	180	0	4	5	3	28	3	5	3	28	3	300	0	0	0	0
202	67	30	180	0	3	5	3	28	3	25	3	300	0	0	0	0	0	0
203	70	30	180	0	3	28	3	5	3	28	3	300	0	0	0	0	0	0
204	66	30	180	0	3	22	3	5	3	30	3	300	0	0	0	0	0	0
205	64	30	180	0	3	5	3	28	3	22	3	300	0	0	0	0	0	0
206	80	30	180	0	4	5	3	30	3	5	3	28	3	300	0	0	0	0
207	87	30	180	0	4	10	3	35	3	5	3	25	3	300	0	0	0	0
208	78	30	180	0	4	5	3	28	3	5	3	28	3	300	0	0	0	0
209	64	30	180	0	3	22	3	5	3	28	3	300	0	0	0	0	0	0
210	80	30	180	0	4	5	3	25	3	8	3	30	3	300	0	0	0	0
211	80	30	180	0	4	5	3	25	3	8	3	30	3	300	0	0	0	0
212	70	30	180	0	3	28	3	5	3	28	3	300	0	0	0	0	0	0
213	78	30	180	0	4	5	3	28	3	5	3	28	3	300	0	0	0	0
214	77	30	180	0	3	8	3	38	3	22	3	300	0	0	0	0	0	0
215	64	30	180	0	3	22	3	5	3	28	3	300	0	0	0	0	0	0
216	64	30	180	0	3	22	3	5	3	28	3	300	0	0	0	0	0	0
217	78	30	180	0	4	3	3	30	3	5	3	28	3	300	0	0	0	0
218	64	30	180	0	3	22	3	5	3	28	3	300	0	0	0	0	0	0
219	104	30	180	0	4	8	3	38	3	8	3	38	3	300	0	0	0	0
220	93	30	180	0	3	38	3	8	3	38	3	300	0	0	0	0	0	0
221	77	30	180	0	2	38	3	33	3	300	0	0	0	0	0	0	0	0
222	83	30	180	0	3	28	3	8	3	38	3	300	0	0	0	0	0	0
223	77	30	180	0	3	4	3	42	3	22	3	300	0	0	0	0	0	0
224	84	30	180	0	3	35	3	10	3	30	3	300	0	0	0	0	0	0
225	80	30	180	0	3	8	3	38	3	25	3	300	0	0	0	0	0	0
226	80	30	180	0	4	5	3	28	3	5	3	30	3	300	0	0	0	0
227	80	30	180	0	4	5	3	28	3	5	3	30	3	300	0	0	0	0
228	83	30	180	0	3	28	3	8	3	38	3	300	0	0	0	0	0	0
229	103	30	180	0	4	8	3	38	3	10	3	35	3	300	0	0	0	0
230	74	30	180	0	3	30	3	5	3	30	3	300	0	0	0	0	0	0
231	82	30	180	0	4	5	3	30	3	5	3	30	3	300	0	0	0	0
232	66	30	180	0	3	22	3	5	3	30	3	300	0	0	0	0	0	0
233	96	30	180	0	4	8	3	38	3	8	3	30	3	300	0	0	0	0
234	96	30	180	0	4	8	3	30	3	8	3	38	3	300	0	0	0	0
235	91	30	180	0	4	8	3	38	3	5	3	28	3	300	0	0	0	0
236	88	30	180	0	4	8	3	38	3	5	3	25	3	300	0	0	0	0
237	88	30	180	0	4	8	3	38	3	5	3	25	3	300	0	0	0	0
238	83	30	180	0	3	28	3	8	3	38	3	300	0	0	0	0	0	0
239	96	30	180	0	4	8	3	30	3	8	3	38	3	300	0	0	0	0
240	66	30	180	0	3	22	3	5	3	30	3	300	0	0	0	0	0	0
241	85	30	180	0	4	5	3	28	3	8	3	32	3	300	0	0	0	0
242	75	30	180	0	3	28	3	8	3	30	3	300	0	0	0	0	0	0
243	75	30	180	0	4	5	3	25	3	5	3	28	3	300	0	0	0	0
244	91	30	180	0	4	8	3	38	3	5	3	28	3	300	0	0	0	0
245	66	30	180	0	2	30	3	30	3	300	0	0	0	0	0	0	0	0
246	103	30	180	0	4	10	3	35	3	8	3	38	3	300	0	0	0	0
247	80	30	180	0	4	5	3	28	3	5	3	30	3	300	0	0	0	0
248	82	30	180	0	4	5	3	30	3	5	3	30	3	300	0	0	0	0
249	83	30	180	0	4	8	3	30	3	5	3	28	3	300	0	0	0	0
250	64	30	180	0	3	22	3	5	3	28	3	300	0	0	0	0	0	0
251	80	30	180	0	4	4	3	29	3	20	3	15	3	300	0	0	0	0
252	85	30	180	0	4	8	3	30	3	5	3	30	3	300	0	0	0	0
253	67	30	180	0	3	25	3	5	3	28	3	300	0	0	0	0	0	0
254	88	30	180	0	4	5	3	25	3	8	3	38	3	300	0	0	0	0
255	93	30	180	0	4	5	3	30	3	8	3	38	3	300	0	0	0	0
256	96	30	180	0	4	8	3	30	3	8	3	38	3	300	0	0	0	0
257	88	30	180	0	4	8	3	38	3	5	3	25	3	300	0	0	0	0
258	61	30	180	0	3	22	3	5	3	25	3	300	0	0	0	0	0	0
259	64	30	180	-260	3	25	3	5	3	25	3	300	0	0	0	0	0	0
260	69	30	180	0	3	22	3	8	3	30	3	300	0	0	0	0	0	0
261	87	30	180	0	4	5	3	25	3	10	3	35	3	300	0	0	0	0
262	85	30	180	-216	2	41	3	38	3	300	0	0	0	0	0	0	0	0
263	67	30	180	0	3	5	3	28	3	25	3	300	0	0	0	0	0	0
264	75	30	180	0	4	5	3	28	3	5	3	25	3	300	0	0	0	0
265	75	30	180	0	4	5	3	28	3	5	3	25	3	300	0	0	0	0
266	83	30	180	0	4	5	3	28	3	8	3	30	3	300	0	0	0	0
267	75	30	180	0	4	5	3	28	3	5	3	25	3	300	0	0	0	0
268	80	30	180	0	4	5	3	28	3	5	3	30	3	300	0	0	0	0
269	78	30	180	0	4	5	3	28	3	5	3	28	3	300	0	0	0	0
270	78	30	180	0	4	5	3	28	3	5	3	28	3	300	0	0	0	0
271	91	30	180	0	4	5	3	28	3	8	3	38	3	300	0	0	0	0
272	75	30	180	0	4	5	3	28	3	5	3	25	3	300	0	0	0	0
273	83	30	180	0	4	8	3	30	3	5	3	28	3	300	0	0	0	0
274	80	30	180	0	4	5	3	25	3	8	3	30	3	300	0	0	0	0
275	72	30	180	0	3	8	3	30	3	25	3	300	0	0	0	0	0	0
276	72	30	180	0	3	8	3	30	3	25	3	300	0	0	0	0	0	0
277	80	30	180	0	4	5	3	25	3	8	3	30	3	300	0	0	0	0
278	75	30	180	0	4	5	3	28	3	5	3	25	3	300	0	0	0	0
279	80	30	180	0	4	5	3	25	3	8	3	30	3	300	0	0	0	0
280	64	30	180	0	3	22	3	5	3	28	3	300	0	0	0	0	0	0
281	54	30	180	0	3	20	3	5	3	20	3	300	0	0	0	0	0	0
282	80	30	180	0	4	5	3	25	3	8	3	30	3	300	0	0	0	0
283	76	30	180	0	3	22	3	10	3	35	3	300	0	0	0	0	0	0
284	69	30	180	0	3	22	3	8	3	30	3	300	0	0	0	0	0	0
285	64	30	180	0	3	22	3	5	3	28	3	300	0	0	0	0	0	0
286	56	30	180	0	3	22	3	5	3	20	3	300	0	0	0	0	0	0
287	64	30	180	0	3	5	3	28	3	22	3	300	0	0	0	0	0	0
288	69	30	180	0	3	8	3	30	3	22	3	300	0	0	0	0	0	0
289	61	30	180	0	3	22	3	5	3	25	3	300	0	0	0	0	0	0
290	66	30	180	0	3	22	3	15	3	20	3	300	0	0	0	0	0	0
291	88	30	180	0	4	5	3	25	3	8	3	38	3	300	0	0	0	0
292	61	30	180	0	2	25	3	30	3	300	0	0	0	0	0	0	0	0
293	67	30	180	0	4	5	3	25	3	5	3	20	3	300	0	0	0	0
294	83	30	180	0	4	5	3	28	3	8	3	30	3	300	0	0	0	0
295	80	30	180	0	4	5	3	25	3	8	3	30	3	300	0	0	0	0
296	64	30	180	0	2	28	3	30	3	300	0	0	0	0	0	0	0	0
297	75	30	180	0	4	5	3	25	3	5	3	28	3	300	0	0	0	0
298	80	30	180	0	4	8	3	30	3	5	3	25	3	300	0	0	0	0
299	88	30	180	0	4	8	3	30	3	8	3	30	3	300	0	0	0	0
300	59	30	180	0	3	25	3	5	3	20	3	300	0	0	0	0	0	0
301	88	30	180	0	4	5	3	25	3	8	3	38	3	300	0	0	0	0
302	78	30	180	0	4	5	3	28	3	5	3	28	3	300	0	0	0	0
303	83	30	180	0	4	8	3	30	3	5	3	28	3	300	0	0	0	0
304	80	30	180	0	4	8	3	30	3	5	3	25	3	300	0	0	0	0
305	75	30	180	0	4	5	3	25	3	5	3	28	3	300	0	0	0	0
306	83	30	180	0	4	5	3	28	3	8	3	30	3	300	0	0	0	0
308	88	30	180	0	4	8	3	30	3	8	3	30	3	300	0	0	0	0
309	80	30	180	0	4	5	3	25	3	8	3	30	3	300	0	0	0	0
310	78	30	180	0	4	8	3	28	3	5	3	25	3	300	0	0	0	0
311	86	30	180	0	4	4	3	40	3	5	3	25	3	300	0	0	0	0
312	83	30	180	0	4	4	3	35	3	5	3	27	3	300	0	0	0	0
313	80	30	180	0	4	5	3	25	3	8	3	30	3	300	0	0	0	0
314	78	30	180	0	4	8	3	28	3	5	3	25	3	300	0	0	0	0
315	96	30	180	0	4	8	3	38	3	8	3	30	3	300	0	0	0	0
316	80	30	180	0	4	8	3	30	3	5	3	25	3	300	0	0	0	0
317	75	30	180	0	4	5	3	25	3	5	3	28	3	300	0	0	0	0
318	80	30	180	0	4	5	3	25	3	5	3	33	3	300	0	0	0	0
319	83	30	180	0	4	5	3	28	3	8	3	30	3	300	0	0	0	0
320	80	30	180	0	4	5	3	25	3	8	3	30	3	300	0	0	0	0
321	72	30	180	0	4	5	3	25	3	5	3	25	3	300	0	0	0	0
322	77	30	180	0	4	4	3	35	3	4	3	22	3	300	0	0	0	0
323	67	30	180	0	3	20	3	3	3	35	3	300	0	0	0	0	0	0
324	88	30	180	0	4	5	3	25	3	8	3	38	3	300	0	0	0	0
325	69	30	180	0	3	22	3	8	3	30	3	300	0	0	0	0	0	0
326	83	30	180	0	4	5	3	28	3	8	3	30	3	300	0	0	0	0
327	88	30	180	0	4	15	3	20	3	5	3	36	3	300	0	0	0	0
328	95	30	180	0	4	21	3	26	3	5	3	31	3	300	0	0	0	0
329	78	30	180	0	4	5	3	28	3	3	3	30	3	300	0	0	0	0
330	82	30	180	0	4	12	3	25	3	3	3	30	3	300	0	0	0	0
331	88	30	180	0	4	5	3	25	3	8	3	38	3	300	0	0	0	0
332	93	30	180	0	4	15	3	25	3	6	3	35	3	300	0	0	0	0
333	78	30	180	0	4	15	3	23	3	5	3	23	3	300	0	0	0	0
334	91	30	180	0	4	5	3	28	3	8	3	38	3	300	0	0	0	0
335	80	30	180	0	3	25	3	8	3	38	3	300	0	0	0	0	0	0
336	67	30	180	0	3	25	3	5	3	28	3	300	0	0	0	0	0	0
337	77	30	180	0	3	30	3	8	3	30	3	300	0	0	0	0	0	0
338	66	30	180	0	2	30	3	30	3	300	0	0	0	0	0	0	0	0
339	64	30	180	0	2	28	3	30	3	300	0	0	0	0	0	0	0	0
340	72	30	180	0	3	30	3	5	3	28	3	300	0	0	0	0	0	0
341	80	30	180	0	4	5	3	25	3	8	3	30	3	300	0	0	0	0
342	80	30	180	0	3	25	3	8	3	38	3	300	0	0	0	0	0	0
343	77	30	180	0	4	5	3	30	3	5	3	25	3	300	0	0	0	0
344	75	30	180	0	4	5	3	28	3	5	3	25	3	300	0	0	0	0
345	59	30	180	0	2	25	3	28	3	300	0	0	0	0	0	0	0	0
346	62	30	180	0	2	28	3	28	3	300	0	0	0	0	0	0	0	0
347	78	30	180	0	4	5	3	28	3	5	3	28	3	300	0	0	0	0
348	75	30	180	0	4	5	3	25	3	5	3	28	3	300	0	0	0	0
349	83	30	180	0	4	5	3	28	3	8	3	30	3	300	0	0	0	0
350	83	30	180	0	4	5	3	28	3	8	3	30	3	300	0	0	0	0
351	75	30	180	0	4	5	3	25	3	5	3	28	3	300	0	0	0	0
352	83	30	180	0	4	5	3	28	3	8	3	30	3	300	0	0	0	0
353	75	30	180	0	4	5	3	25	3	5	3	28	3	300	0	0	0	0
354	80	30	180	0	4	5	3	30	3	5	3	28	3	300	0	0	0	0
355	70	30	180	0	3	28	3	5	3	28	3	300	0	0	0	0	0	0
356	67	30	180	0	3	28	3	5	3	25	3	300	0	0	0	0	0	0
357	75	30	180	0	4	5	3	28	3	5	3	25	3	300	0	0	0	0
358	75	30	180	0	4	5	3	28	3	5	3	25	3	300	0	0	0	0
359	59	30	180	0	2	28	3	25	3	300	0	0	0	0	0	0	0	0
360	59	30	180	0	2	28	3	25	3	300	0	0	0	0	0	0	0	0
361	80	30	180	0	4	8	3	30	3	5	3	25	3	300	0	0	0	0
362	66	30	180	0	3	22	3	5	3	30	3	300	0	0	0	0	0	0
363	59	30	180	0	2	25	3	28	3	300	0	0	0	0	0	0	0	0
364	108	30	180	0	5	5	3	28	3	5	3	30	3	25	3	300     0       0
381	80	30	180	0	4	8	3	30	3	5	3	25	3	300	0	0	0	0
382	80	30	180	-381	4	5	3	33	3	8	3	22	3	300	0	0	0	0
