Lane prohibitor file 12/16/16 all the links with only one phase 111 are deleted; no need for lane stripping
403
1	12	2	100	011	00000	00000							
2	15	2	100	011	00000	00000							
3	30	3	100	010	011	00000	00000	00000					
4	35	2	100	011	00000	00000							
6	53	2	100	011	00000	00000							
7	56	3	100	010	011	00000	00000	00000					
8	58	2	100	011	00000	00000							
9	60	2	100	011	00000	00000							
10	61	2	100	011	00000	00000							
11	63	2	100	011	00000	00000							
12	64	2	100	011	00000	00000							
13	66	2	100	011	00000	00000							
14	70	2	100	011	00000	00000							
15	72	2	100	011	00000	00000							
16	75	2	100	011	00000	00000							
17	78	2	100	011	00000	00000							
18	81	2	100	011	00000	00000							
19	83	2	100	011	00000	00000							
20	85	3	100	010	011	00000	00000	00000					
21	92	2	100	011	00000	00000							
22	94	2	100	011	00000	00000							
25	120	2	100	011	00000	00000							
26	133	3	100	010	011	00000	00000	00000					
27	134	2	100	011	00000	00000							
29	136	2	100	011	00000	00000							
30	145	2	100	011	00000	00000							
31	147	3	100	010	011	00000	00000	00000					
34	150	3	100	010	011	00000	00000	00000					
35	155	2	100	011	00000	00000							
37	188	3	100	010	011	00000	00000	00000					
38	193	2	100	011	00000	00000							
39	195	3	100	010	011	00000	00000	00000					
40	196	2	100	011	00000	00000							
41	204	2	100	011	00000	00000							
42	206	2	100	011	00000	00000							
43	208	2	100	011	00000	00000							
45	224	3	100	010	011	00000	00000	00000					
46	231	2	100	011	00000	00000							
47	243	2	100	011	00000	00000							
48	256	2	100	011	00000	00000							
49	262	3	100	010	011	00000	00000	00000					
50	267	3	100	010	011	00000	00000	00000					
51	271	3	100	010	011	00000	00000	00000					
52	273	3	100	010	011	00000	00000	00000					
53	274	3	100	010	011	00000	00000	00000					
54	284	2	100	011	00000	00000							
55	285	2	100	011	00000	00000							
56	286	2	100	011	00000	00000							
57	287	5	100	110	010	010	011	00000	00000	00000	00000	00000	
58	288	2	100	011	00000	00000							
59	289	3	100	010	011	00000	00000	00000					
60	298	2	100	011	00000	00000							
61	299	3	100	010	011	00000	00000	00000					
62	321	3	100	010	011	00000	00000	00000					
63	323	3	100	010	011	00000	00000	00000					
65	331	3	100	010	011	00000	00000	00000					
66	332	2	100	011	00000	00000							
67	333	2	100	011	00000	00000							
68	334	3	100	010	011	00000	00000	00000					
69	335	3	100	010	011	00000	00000	00000					
70	341	2	100	011	00000	00000							
71	360	3	100	010	011	00000	00000	00000					
72	361	3	100	010	011	00000	00000	00000					
73	362	3	100	010	011	00000	00000	00000					
74	414	2	100	011	00000	00000							
76	423	3	100	010	011	00000	00000	00000					
77	426	4	100	110	010	011	00000	00000	00000	00000			
78	429	3	100	010	011	00000	00000	00000					
79	433	3	100	010	011	00000	00000	00000					
80	434	3	100	010	011	00000	00000	00000					
81	443	3	100	010	011	00000	00000	00000					
82	457	2	100	011	00000	00000							
83	458	2	100	011	00000	00000							
84	459	2	100	011	00000	00000							
85	465	2	100	011	00000	00000							
86	469	2	100	011	00000	00000							
87	473	3	100	010	011	00000	00000	00000					
88	474	3	100	010	011	00000	00000	00000					
89	476	3	100	010	011	00000	00000	00000					
90	482	2	100	011	00000	00000							
91	487	3	100	010	011	00000	00000	00000					
92	502	4	100	110	010	011	00000	00000	00000	00000			
93	503	4	100	110	010	011	00000	00000	00000	00000			
94	506	3	100	010	011	00000	00000	00000					
95	508	4	100	110	010	011	00000	00000	00000	00000			
96	509	3	100	010	011	00000	00000	00000					
97	518	3	100	010	011	00000	00000	00000					
98	519	2	100	011	00000	00000							
99	520	2	100	011	00000	00000							
100	522	2	100	011	00000	00000							
106	547	2	100	011	00000	00000							
107	548	3	100	010	011	00000	00000	00000					
109	577	2	100	011	00000	00000							
110	585	3	100	010	011	00000	00000	00000					
111	588	2	100	011	00000	00000							
112	589	3	100	010	011	00000	00000	00000					
113	591	3	100	010	011	00000	00000	00000					
115	599	2	100	011	00000	00000							
116	600	2	100	011	00000	00000							
117	604	2	100	011	00000	00000							
121	634	3	100	010	011	00000	00000	00000					
122	636	4	100	110	010	011	00000	00000	00000	00000			
123	638	2	100	011	00000	00000							
124	639	2	100	011	00000	00000							
125	641	2	100	011	00000	00000							
126	642	2	100	011	00000	00000							
127	645	2	100	011	00000	00000							
128	646	2	100	011	00000	00000							
129	649	2	100	011	00000	00000							
130	650	3	100	010	011	00000	00000	00000					
131	652	2	100	011	00000	00000							
132	653	2	100	011	00000	00000							
133	661	4	100	110	010	011	00000	00000	00000	00000			
134	664	3	100	010	011	00000	00000	00000					
135	665	3	100	010	011	00000	00000	00000					
137	667	3	100	010	011	00000	00000	00000					
138	672	3	100	010	011	00000	00000	00000					
139	673	2	100	011	00000	00000							
140	674	2	100	011	00000	00000							
141	675	2	100	011	00000	00000							
142	676	2	100	011	00000	00000							
143	678	4	100	110	010	011	00000	00000	00000	00000			
144	679	2	100	011	00000	00000							
145	680	2	100	011	00000	00000							
146	684	2	100	011	00000	00000							
147	686	2	100	011	00000	00000							
148	689	2	100	011	00000	00000							
149	691	2	100	011	00000	00000							
150	694	2	100	011	00000	00000							
151	695	3	100	010	011	00000	00000	00000					
152	698	2	100	011	00000	00000							
155	701	3	100	010	011	00000	00000	00000					
156	702	2	100	011	00000	00000							
157	703	2	100	011	00000	00000							
158	704	4	100	110	010	011	00000	00000	00000	00000			
159	705	3	100	010	011	00000	00000	00000					
160	708	3	100	010	011	00000	00000	00000					
161	712	3	100	010	011	00000	00000	00000					
162	713	2	100	011	00000	00000							
163	714	3	100	010	011	00000	00000	00000					
164	717	3	100	010	011	00000	00000	00000					
165	722	2	100	011	00000	00000							
166	725	3	100	010	011	00000	00000	00000					
167	727	2	100	011	00000	00000							
168	729	2	100	011	00000	00000							
169	730	2	100	011	00000	00000							
170	733	2	100	011	00000	00000							
171	734	2	100	011	00000	00000							
172	736	3	100	010	011	00000	00000	00000					
173	738	3	100	010	011	00000	00000	00000					
174	739	3	100	010	011	00000	00000	00000					
175	740	3	100	010	011	00000	00000	00000					
176	741	2	100	011	00000	00000							
177	743	3	100	010	011	00000	00000	00000					
179	748	3	100	010	011	00000	00000	00000					
180	751	2	100	011	00000	00000							
181	752	3	100	010	011	00000	00000	00000					
182	753	3	100	010	011	00000	00000	00000					
184	757	3	100	010	011	00000	00000	00000					
185	758	4	100	110	010	011	00000	00000	00000	00000			
186	765	3	100	010	011	00000	00000	00000					
188	770	2	100	011	00000	00000							
189	773	2	100	011	00000	00000							
191	788	2	100	011	00000	00000							
192	793	2	100	011	00000	00000							
194	796	2	100	011	00000	00000							
196	800	2	100	011	00000	00000							
197	801	2	100	011	00000	00000							
198	802	2	100	011	00000	00000							
199	803	2	100	011	00000	00000							
202	807	3	100	010	011	00000	00000	00000					
203	808	2	100	011	00000	00000							
204	809	2	100	011	00000	00000							
205	810	2	100	011	00000	00000							
207	813	2	100	011	00000	00000							
208	814	2	100	011	00000	00000							
210	818	2	100	011	00000	00000							
211	819	2	100	011	00000	00000							
212	828	2	100	011	00000	00000							
213	829	2	100	011	00000	00000							
214	834	2	100	011	00000	00000							
215	835	2	100	011	00000	00000							
216	836	3	100	010	011	00000	00000	00000					
217	838	3	100	010	011	00000	00000	00000					
221	844	2	100	011	00000	00000							
222	845	2	100	011	00000	00000							
223	847	2	100	011	00000	00000							
224	850	3	100	010	011	00000	00000	00000					
227	856	3	100	010	011	00000	00000	00000					
228	857	3	100	010	011	00000	00000	00000					
230	860	3	100	010	011	00000	00000	00000					
231	869	2	100	011	00000	00000							
232	876	2	100	011	00000	00000							
233	885	2	100	011	00000	00000							
234	886	3	100	010	011	00000	00000	00000					
235	887	2	100	011	00000	00000							
236	891	2	100	011	00000	00000							
237	897	3	100	010	011	00000	00000	00000					
238	899	3	100	010	011	00000	00000	00000					
239	900	3	100	010	011	00000	00000	00000					
240	901	3	100	010	011	00000	00000	00000					
241	902	2	100	011	00000	00000							
242	910	2	100	011	00000	00000							
243	911	2	100	011	00000	00000							
244	913	3	100	010	011	00000	00000	00000							
245	914	2	100	011	00000	00000							
246	916	2	100	011	00000	00000							
248	920	2	100	011	00000	00000							
249	926	2	100	011	00000	00000							
250	929	2	100	011	00000	00000							
251	932	2	100	011	00000	00000							
252	935	2	100	011	00000	00000							
253	938	2	100	011	00000	00000							
255	943	2	100	011	00000	00000							
256	944	2	100	011	00000	00000							
257	948	3	100	010	011	00000	00000	00000					
258	956	2	100	011	00000	00000							
259	957	2	100	011	00000	00000							
260	958	2	100	011	00000	00000							
261	975	2	100	011	00000	00000							
263	984	2	100	011	00000	00000							
264	986	3	100	010	011	00000	00000	00000					
265	989	2	100	011	00000	00000							
266	990	4	100	110	010	011	00000	00000	00000	00000			
267	991	3	100	011	011	00000	00000	00000					
268	993	3	100	010	011	00000	00000	00000					
269	995	4	100	110	010	011	00000	00000	00000	00000			
270	1004	3	100	010	011	00000	00000	00000					
272	1013	2	100	011	00000	00000							
273	1019	2	100	011	00000	00000							
274	1021	3	100	010	011	00000	00000	00000					
275	1026	3	100	010	011	00000	00000	00000					
276	1027	2	100	011	00000	00000							
277	1036	3	100	010	011	00000	00000	00000					
278	1044	3	100	010	011	00000	00000	00000					
279	1046	2	100	011	00000	00000							
281	1073	2	100	011	00000	00000							
282	1078	2	100	011	00000	00000							
283	1079	2	100	011	00000	00000							
284	1082	3	100	010	011	00000	00000	00000					
285	1092	2	100	011	00000	00000							
286	1095	2	100	011	00000	00000							
287	1114	2	100	011	00000	00000							
288	1123	2	100	011	00000	00000							
289	1125	4	100	110	010	011	00000	00000	00000	00000			
290	1129	2	100	011	00000	00000							
291	1140	3	100	010	011	00000	00000	00000					
292	1141	2	100	011	00000	00000							
293	1143	3	100	010	011	00000	00000	00000					
294	1145	2	100	011	00000	00000							
295	1146	3	100	010	011	00000	00000	00000					
296	1148	3	100	010	011	00000	00000	00000					
297	1149	3	100	010	011	00000	00000	00000					
298	1151	3	100	010	011	00000	00000	00000					
299	1152	2	100	011	00000	00000							
300	1154	2	100	011	00000	00000							
301	1155	2	100	011	00000	00000							
302	1161	2	100	011	00000	00000							
303	1165	4	100	110	010	011	00000	00000	00000	00000			
304	1170	2	100	011	00000	00000							
305	1171	3	100	010	011	00000	00000	00000					
306	1172	2	100	011	00000	00000							
307	1178	4	100	110	010	011	00000	00000	00000	00000			
308	1183	3	100	010	011	00000	00000	00000					
309	1187	3	100	010	011	00000	00000	00000					
310	1188	3	100	010	011	00000	00000	00000					
311	1190	4	100	110	010	011	00000	00000	00000	00000			
312	1192	2	100	011	00000	00000							
313	1195	3	100	010	011	00000	00000	00000					
314	1198	2	100	011	00000	00000							
315	1199	2	100	011	00000	00000							
316	1202	2	100	011	00000	00000							
317	1206	2	100	011	00000	00000							
318	1209	3	100	010	011	00000	00000	00000					
319	1210	2	100	011	00000	00000							
320	1217	2	100	011	00000	00000							
321	1219	3	100	010	011	00000	00000	00000					
322	1220	2	100	011	00000	00000							
323	1222	3	100	010	011	00000	00000	00000					
324	1227	2	100	011	00000	00000							
325	1228	2	100	011	00000	00000							
326	1231	3	100	010	011	00000	00000	00000					
327	1234	2	100	011	00000	00000							
328	1236	3	100	010	011	00000	00000	00000					
329	1241	3	100	010	011	00000	00000	00000					
330	1242	3	100	010	011	00000	00000	00000					
331	1243	2	100	011	00000	00000							
332	1244	3	100	010	011	00000	00000	00000					
333	1247	4	100	110	010	011	00000	00000	00000	00000			
334	1248	2	100	011	00000	00000							
335	1252	3	100	010	011	00000	00000	00000					
336	1258	3	100	010	011	00000	00000	00000					
337	1263	4	100	110	010	011	00000	00000	00000	00000			
338	1269	3	100	010	011	00000	00000	00000					
339	1274	2	100	011	00000	00000							
340	1277	2	100	011	00000	00000							
341	1279	2	100	011	00000	00000							
342	1280	3	100	010	011	00000	00000	00000					
343	1282	3	100	010	011	00000	00000	00000					
344	1288	2	100	011	00000	00000							
345	1290	3	100	010	011	00000	00000	00000					
346	1295	3	100	010	011	00000	00000	00000					
347	1299	2	100	011	00000	00000							
348	1301	2	100	011	00000	00000							
349	1302	3	100	010	011	00000	00000	00000					
350	1303	3	100	010	011	00000	00000	00000					
352	1308	2	100	011	00000	00000							
353	1309	2	100	011	00000	00000							
354	1310	2	100	011	00000	00000							
355	1311	2	100	011	00000	00000							
356	1312	2	100	011	00000	00000							
357	1317	2	100	011	00000	00000							
358	1318	3	100	010	011	00000	00000	00000					
359	1319	2	100	011	00000	00000							
360	1321	3	100	010	011	00000	00000	00000					
361	1322	2	100	011	00000	00000							
362	1323	2	100	011	00000	00000							
363	1324	2	100	011	00000	00000							
364	1325	2	100	011	00000	00000							
365	1326	2	100	011	00000	00000							
366	1328	4	100	110	010	011	00000	00000	00000	00000			
367	1331	2	100	011	00000	00000							
368	1333	2	100	011	00000	00000							
369	1334	2	100	011	00000	00000							
370	1335	2	100	011	00000	00000							
371	1336	2	100	011	00000	00000							
372	1337	2	100	011	00000	00000							
373	1338	2	100	011	00000	00000							
374	1339	2	100	011	00000	00000							
375	1343	3	100	010	011	00000	00000	00000					
376	1347	2	100	011	00000	00000							
