Node Trace Back File for LA subnet5
1	51.108	100.45	3	0	0	48847917	-118.48892	34.00451
2	51.415	100.67	1	-2	0	48848019	-118.48585	34.00669
3	51.9	99.706	1	-3	0	295020042	-118.481	33.99706
4	52.182	99.908	1	-4	0	48854809	-118.47818	33.99908
5	52.639	100.07	1	-5	0	48854884	-118.47361	34.00066
6	52.66	101.09	1	-6	0	48854988	-118.4734	34.01092
7	52.867	100.22	1	-7	0	48854907	-118.47133	34.00222
8	52.908	99.796	1	-8	0	48854869	-118.47092	33.99796
9	52.957	100.8	1	-9	0	48854978	-118.47043	34.00801
10	53.072	100.34	1	-10	0	48854919	-118.46928	34.00339
11	53.295	100.99	1	-11	0	48855137	-118.46705	34.00993
12	53.314	97.902	1	-12	0	48854407	-118.46686	33.97902
13	53.523	99.652	1	-13	0	48855009	-118.46477	33.99652
14	53.75	98.418	1	-14	0	48854560	-118.4625	33.98418
15	53.829	99.405	1	-15	0	48854756	-118.46171	33.99405
16	53.863	102	1	-16	0	48856146	-118.46137	34.01998
17	53.996	98.139	1	-17	0	48854570	-118.46004	33.98139
18	54.201	100.37	1	-18	0	48855577	-118.45799	34.00371
19	54.442	96.627	1	-19	0	48812382	-118.45558	33.96627
20	54.601	99.86	1	-20	0	48855569	-118.45399	33.9986
21	54.609	100.19	1	-21	0	48855586	-118.45391	34.00194
22	55.016	100.91	1	-22	0	48855723	-118.44984	34.00913
23	55.519	100.45	1	-23	0	48855776	-118.44481	34.00447
24	55.764	100.13	1	-24	0	48855806	-118.44236	34.00127
25	55.841	102.23	1	-25	0	48856887	-118.44159	34.02227
26	55.945	102.09	1	-26	0	48856879	-118.44055	34.02087
27	55.948	99.886	1	-27	0	48855800	-118.44052	33.99886
28	55.98	99.696	1	-28	0	48855791	-118.4402	33.99696
29	55.989	97.985	1	-29	0	48855459	-118.44011	33.97985
30	56.091	100.29	1	-30	0	48855819	-118.43909	34.00288
31	56.174	98.192	1	-31	0	48855479	-118.43826	33.98192
32	56.269	100.05	1	-32	0	48857800	-118.43731	34.00047
33	56.284	99.313	1	-33	0	48857566	-118.43716	33.99313
34	56.293	99.7	1	-34	0	48857792	-118.43707	33.997
35	56.354	102.8	1	-35	0	48859408	-118.43646	34.028
36	56.515	101.36	1	-36	0	48857910	-118.43485	34.01364
37	56.646	101.19	1	-37	0	48857906	-118.43354	34.01194
38	56.798	102.22	1	-38	0	48859389	-118.43202	34.02224
39	56.941	100.82	1	-39	0	48857928	-118.43059	34.00819
40	56.972	98.372	1	-40	0	48857546	-118.43028	33.98372
41	57.183	100.52	1	-41	0	48857879	-118.42817	34.00522
42	57.203	91.708	1	-42	0	48812827	-118.42797	33.91708
43	57.424	99.082	1	-43	0	48857728	-118.42576	33.99082
44	57.451	97.663	1	-44	0	48857616	-118.42549	33.97663
45	57.496	96.873	1	-45	0	233151260	-118.42504	33.96873
46	57.499	96.141	1	-46	0	48814120	-118.42501	33.96141
47	57.64	97.36	1	-47	0	233151244	-118.4236	33.9736
48	57.665	99.917	1	-48	0	48858015	-118.42335	33.99917
49	57.892	99.391	1	-49	0	48857768	-118.42108	33.99391
50	57.931	99.678	1	-50	0	48858046	-118.42069	33.99678
51	58.022	96.327	1	-51	0	48814183	-118.41978	33.96327
52	58.085	102.37	1	-52	0	48859732	-118.41915	34.02374
53	58.119	96.587	1	-53	0	48814245	-118.41881	33.96587
54	58.339	96.838	1	-54	0	48815049	-118.41661	33.96838
55	58.393	99.371	1	-55	0	48858360	-118.41607	33.99371
56	58.403	91.787	1	-56	0	48813293	-118.41597	33.91787
57	58.4	98.58	1	-57	0	48858247	-118.41576	33.98516
58	58.444	101.95	1	-58	0	48860262	-118.41556	34.01947
59	58.611	102.04	1	-59	0	48860270	-118.41389	34.02037
60	58.678	99.141	1	-60	0	48858366	-118.41322	33.99141
61	58.783	95.277	2	-61	0	48814532	-118.41217	33.95277
62	58.893	99.923	1	-62	0	48858906	-118.41107	33.99923
63	59.054	101.46	1	-63	0	48859080	-118.40946	34.0146
64	59.21	97.974	1	-64	0	298952027	-118.4079	33.97974
65	59.268	97.159	1	-65	0	48815139	-118.40732	33.97159
66	59.341	101.06	1	-66	0	48859209	-118.40659	34.01064
67	59.517	100.95	1	-67	0	48859210	-118.40483	34.00947
68	59.543	96.605	1	-68	0	48815301	-118.40457	33.96605
69	59.559	95.857	1	-69	0	48815166	-118.40441	33.95857
70	59.565	96.197	1	-70	0	48815201	-118.40435	33.96197
71	59.653	99.902	1	-71	0	48859120	-118.40347	33.99902
72	59.783	98.693	1	-72	0	48858660	-118.40217	33.98693
73	59.839	100.99	1	-73	0	48859274	-118.40161	34.00988
74	59.885	100.25	1	-74	0	48859139	-118.40115	34.00254
75	60.088	101.3	1	-75	0	48859297	-118.39912	34.01298
76	60.146	98.915	1	-76	0	48858797	-118.39854	33.98915
77	60.152	94.89	1	-77	0	48814931	-118.39848	33.9489
78	60.366	94.737	1	-78	0	48814936	-118.39634	33.94737
79	60.368	92.04	1	-79	0	297786011	-118.39632	33.9204
80	60.375	94.083	1	-80	0	49175469	-118.39625	33.94083
81	60.4	100.56	1	-81	0	49231915	-118.396	34.00555
82	60.459	101.84	1	-82	0	49233131	-118.39541	34.01838
83	60.557	100.66	1	-83	0	49232040	-118.39443	34.00655
84	60.625	99.115	1	-84	0	311859464	-118.39375	33.99115
85	60.663	96.674	1	-85	0	49176063	-118.39337	33.96674
86	60.711	102.17	1	-86	0	49233156	-118.39289	34.02169
87	60.76	100.3	1	-87	0	49231924	-118.3924	34.00303
88	60.793	94.558	1	-88	0	49175732	-118.39207	33.94558
89	61.247	93.223	2	-89	0	49174079	-118.38753	33.93223
90	61.277	101.59	1	-90	0	49232251	-118.38723	34.01588
91	61.376	96.787	1	-91	0	49176296	-118.38624	33.96787
92	61.876	99.061	1	-92	0	49231861	-118.38124	33.99061
93	61.899	98.786	1	-93	0	49231829	-118.38101	33.98786
94	61.96	94.943	1	-94	0	49175869	-118.3804	33.94943
95	62.12	95.835	1	-95	0	49176242	-118.3788	33.95835
96	62.122	96.35	1	-96	0	49176278	-118.37878	33.9635
97	62.157	91.998	1	-97	0	49174154	-118.37843	33.91998
98	62.944	91.286	2	-98	0	19710864	-118.37056	33.91286
99	62.967	91.175	3	0	0	19710865	-118.37033	33.91175
100	63.004	92.362	1	-100	0	49174818	-118.36996	33.92362
101	63.643	99.19	1	-101	0	295028731	-118.36357	33.9919
102	63.695	98.84	1	-102	0	111213334	-118.36305	33.9884
103	63.773	98.666	1	-103	0	49232715	-118.36227	33.98666
104	63.822	97.844	1	-104	0	49232584	-118.36178	33.97844
105	63.87	91.917	1	-105	0	49175208	-118.3613	33.91917
106	63.87	97.456	1	-106	0	49177334	-118.3613	33.97456
107	64.033	98.412	1	-107	0	49232670	-118.35967	33.98412
108	64.27	98.361	1	-108	0	49232694	-118.3573	33.98361
109	64.3	94.18	1	-109	0	49176789	-118.357	33.9418
110	64.3	94.908	1	-110	0	49176862	-118.357	33.94908
111	64.31	101.83	1	-111	0	49234460	-118.3569	34.01831
112	64.378	100.55	1	-112	0	49232967	-118.35622	34.00551
113	64.555	98.714	1	-113	0	49235048	-118.35445	33.98714
114	64.635	101.83	1	-114	0	49236865	-118.35365	34.01829
115	64.732	92.002	1	-115	0	49177667	-118.35268	33.92002
116	64.82	98.707	1	-116	0	49235071	-118.3518	33.98707
117	65.17	94.18	1	-117	0	49178803	-118.3483	33.9418
118	65.478	102.38	1	-118	0	49237174	-118.34522	34.02376
119	65.479	102.03	1	-119	0	49237161	-118.34521	34.02027
120	65.566	97.955	1	-120	0	49235229	-118.34434	33.97955
121	65.613	91.948	1	-121	0	49177928	-118.34387	33.91948
122	65.768	95.272	1	-122	0	811106712	-118.34232	33.95272
123	65.822	97.603	1	-123	0	49235239	-118.34178	33.97603
124	66.008	99.08	1	-124	0	49235393	-118.33992	33.9908
125	66.01	98.804	1	-125	0	49235380	-118.3399	33.98804
126	66.019	94.181	1	-126	0	49178931	-118.33981	33.94181
127	66.163	100.78	1	-127	0	337755567	-118.33837	34.00783
128	66.218	98.536	1	-128	0	49235384	-118.33782	33.98536
129	66.259	92.369	1	-129	0	49177971	-118.33741	33.92369
130	66.43	100.44	1	-130	0	49236040	-118.3357	34.0044
131	66.446	99.082	1	-131	0	49236273	-118.33554	33.99082
132	66.624	98.538	1	-132	0	49236252	-118.33376	33.98538
133	66.768	98.288	1	-133	0	49236215	-118.33232	33.98288
134	66.778	100.21	1	-134	0	49236562	-118.33222	34.00205
135	66.82	99.312	1	-135	0	49236291	-118.3318	33.99312
136	67.062	98.292	1	-136	0	49236239	-118.32938	33.98292
137	67.062	100	1	-137	0	49236597	-118.32938	34
138	67.143	92.9	1	-138	0	49178493	-118.32857	33.92633
139	67.189	101.41	1	-139	0	49236733	-118.32811	34.01405
140	67.348	91.969	1	-140	0	297522898	-118.32652	33.91969
141	67.35	97.974	1	-141	0	49236235	-118.3265	33.97974
142	67.351	98.179	1	-142	0	49236243	-118.32649	33.98179
143	67.637	99.499	1	-143	0	49236432	-118.32363	33.99499
144	67.64	100.18	1	-144	0	49236747	-118.3236	34.00184
145	67.642	100.44	1	-145	0	49236751	-118.32358	34.00442
