Node file for LA Subnet 3 
1628	0.8	0.8
1	65.945	103.11	1	-1	0
2	65.948	102.76	1	-2	0
3	65.948	103.35	1	-3	0
4	65.95	102.35	1	-4	0
5	67.122	105.37	1	-5	0
6	67.162	107.89	1	-6	0
7	67.268	105.64	1	-7	0
8	67.401	103.44	1	-8	0
9	67.401	107.89	1	-9	0
10	67.521	102.77	1	-10	0
11	67.521	105.8	1	-11	0
12	67.523	102.29	1	-12	0
13	67.634	103.8	1	-13	0
14	67.634	104.18	1	-14	0
15	67.711	106.36	1	-15	0
16	67.811	104.565	1	-16	0
17	68.036	107.9	1	-17	0
18	68.05	107.32	1	-18	0
19	68.122	108.43	1	-19	0
20	68.125	108.17	1	-20	0
21	68.147	106.71	1	-21	0
22	68.158	107.3	1	-22	0
23	68.197	110.83	1	-23	0
24	68.203	109.58	1	-24	0
25	68.239	105.59	1	-25	0
26	68.428	108.71	1	-26	0
27	68.453	105.81	1	-27	0
28	68.627	110.72	1	-28	0
29	68.668	103.49	1	-29	0
30	68.684	109.28	1	-30	0
31	68.716	106.35	1	-31	0
32	68.78	105.8	1	-32	0
33	68.782	105.44	1	-33	0
34	68.784	105.08	1	-34	0
35	68.838	107.11	1	-35	0
36	68.84	106.72	1	-36	0
37	68.862	107.46	1	-37	0
38	68.865	107.83	1	-38	0
39	68.878	108.03	1	-39	0
40	68.881	105.8	1	-40	0
41	68.964	109.49	1	-41	0
42	68.973	107.3	1	-42	0
43	68.985	105.44	1	-43	0
44	68.988	105.08	1	-44	0
45	68.994	103.08	1	-45	0
46	69.216	103.09	1	-46	0
47	69.221	105.45	1	-47	0
48	69.231	109.19	1	-48	0
49	69.257	105.08	1	-49	0
50	69.3	109.5	1	-50	0
51	69.327	107.37	1	-51	0
52	69.392	107.76	1	-52	0
53	69.44	109.51	1	-53	0
54	69.448	107.11	1	-54	0
55	69.462	106.72	1	-55	0
56	69.466	105.77	1	-56	0
57	69.466	105.97	1	-57	0
58	69.468	106.53	1	-58	0
59	69.582	105.09	1	-59	0
60	69.584	105.45	1	-60	0
61	69.585	104.91	1	-61	0
62	69.587	104.55	1	-62	0
63	69.753	103.82	1	-63	0
64	69.753	109.51	1	-64	0
65	69.754	103.55	1	-65	0
66	69.767	107.77	1	-66	0
67	69.799	105.77	1	-67	0
68	69.814	108.85	1	-68	0
69	69.835	107.12	1	-69	0
70	69.842	106.54	1	-70	0
71	70.02	105.77	1	-71	0
72	70.056	107.77	1	-72	0
73	70.06	107.12	1	-73	0
74	70.08	106.54	1	-74	0
75	70.09	103.55	1	-75	0
76	70.093	108.56	1	-76	0
77	70.128	105.98	1	-77	0
78	70.164	103.82	1	-78	0
79	70.215	108.58	1	-79	0
80	70.259	109.53	1	-80	0
81	70.378	103.82	1	-81	0
82	70.386	109.98	1	-82	0
83	70.411	102.96	1	-83	0
84	70.416	104.63	1	-84	0
85	70.419	104.91	1	-85	0
86	70.42	105.45	1	-86	0
87	70.423	105.09	1	-87	0
88	70.458	107.27	1	-88	0
89	70.459	105.98	1	-89	0
90	70.46	106.74	1	-90	0
91	70.463	106.36	1	-91	0
92	70.469	108.1	1	-92	0
93	70.497	109.54	1	-93	0
94	70.557	107.77	1	-94	0
95	70.582	107.45	1	-95	0
96	70.586	106.74	1	-96	0
97	70.596	107.9	1	-97	0
98	70.707	107.27	1	-98	0
99	70.71	105.77	1	-99	0
100	70.712	108.18	1	-100	0
101	70.718	109.34	1	-101	0
102	70.72	108.95	1	-102	0
103	70.949	108.18	1	-103	0
104	70.949	108.36	1	-104	0
105	70.967	105.97	1	-105	0
106	70.968	107.47	1	-106	0
107	70.983	110.61	1	-107	0
108	71.008	106.7	1	-108	0
109	71.03	109.56	1	-109	0
110	71.075	108.87	1	-110	0
111	71.092	105.77	1	-111	0
112	71.097	110.99	1	-112	0
113	71.1	103.44	1	-113	0
114	71.149	110.18	1	-114	0
115	71.157	106.37	1	-115	0
116	71.193	112.13	1	-116	0
117	71.198	108.18	1	-117	0
118	71.208	107.49	1	-118	0
119	71.216	109.57	1	-119	0
120	71.218	111.29	1	-120	0
121	71.224	105.5	1	-121	0
122	71.226	105.08	1	-122	0
123	71.236	103.82	1	-123	0
124	71.311	105.78	1	-124	0
125	71.348	103.52	1	-125	0
126	71.352	103.36	1	-126	0
127	71.354	103.03	1	-127	0
128	71.372	110	1	-128	0
129	71.429	106.77	1	-129	0
130	71.433	106.37	1	-130	0
131	71.437	107.05	1	-131	0
132	71.474	110.69	1	-132	0
133	71.474	111	1	-133	0
134	71.474	111.11	1	-134	0
135	71.477	110.45	1	-135	0
136	71.479	110.18	1	-136	0
137	71.484	109.82	1	-137	0
138	71.542	109.35	1	-138	0
139	71.549	108.87	1	-139	0
140	71.556	108.07	1	-140	0
141	71.601	106.49	1	-141	0
142	71.709	104.13	1	-142	0
143	71.779	102.83	1	-143	0
144	71.786	104.04	1	-144	0
145	71.789	103.34	1	-145	0
146	71.876	108.72	1	-146	0
147	71.877	107.33	1	-147	0
148	71.881	106.93	1	-148	0
149	71.885	103.5	1	-149	0
150	71.948	105.81	1	-150	0
151	71.99	107.88	1	-151	0
152	72.046	106.17	1	-152	0
153	72.06	107.62	1	-153	0
154	72.115	103.84	1	-154	0
155	72.127	110.77	1	-155	0
156	72.147	106.12	1	-156	0
157	72.169	106.88	1	-157	0
158	72.217	107.78	1	-158	0
159	72.324	103.36	1	-159	0
160	72.326	107.13	1	-160	0
161	72.389	110	1	-161	0
162	72.392	106.01	1	-162	0
163	72.42	107.69	1	-163	0
164	72.446	110.44	1	-164	0
165	72.496	104.17	1	-165	0
166	72.498	108.31	1	-166	0
167	72.503	109.54	1	-167	0
168	72.505	108.05	1	-168	0
169	72.57	109.2	1	-169	0
170	72.624	107.6	1	-170	0
171	72.646	104.41	1	-171	0
172	72.667	104.69	1	-172	0
173	72.739	104.57	1	-173	0
174	72.744	106.08	1	-174	0
175	72.901	108.71	1	-175	0
176	72.913	110.16	1	-176	0
177	72.93	107.46	1	-177	0
178	72.952	103.56	3	0	0
179	73.073	107.4	1	-179	0
180	73.195	104.42	1	-180	0
181	73.196	105.97	1	-181	0
182	73.259	107.71	1	-182	0
183	73.272	103.71	1	-183	0
184	73.291	109.23	1	-184	0
185	73.333	107.68	1	-185	0
186	73.34	103.81	1	-186	0
187	73.364	107.96	1	-187	0
188	73.392	104.09	2	-188	0
189	73.458	106.18	1	-189	0
190	73.517	103.59	1	-190	0
191	73.523	107.07	1	-191	0
192	73.563	104.08	1	-192	0
193	73.585	106.73	1	-193	0
194	73.599	107.3	1	-194	0
195	73.623	104.76	1	-195	0
196	73.636	107.95	1	-196	0
197	73.639	103.74	3	0	0
198	73.698	103.49	1	-198	0
199	73.698	106.44	1	-199	0
200	73.701	107.59	1	-200	0
201	73.782	102.86	1	-201	0
202	73.824	106.62	1	-202	0
203	73.826	110.13	1	-203	0
204	73.849	107.86	1	-204	0
205	73.857	104.99	1	-205	0
206	73.921	108.95	1	-206	0
207	73.964	105.67	1	-207	0
208	74.06	105.82	1	-208	0
209	74.064	103.58	1	-209	0
210	74.135	107.89	1	-210	0
211	74.166	103.69	1	-211	0
212	74.182	110.38	1	-212	0
213	74.196	103.36	1	-213	0
214	74.196	110.08	1	-214	0
215	74.24	105.72	1	-215	0
216	74.25	106.33	1	-216	0
217	74.28	105.11	1	-217	0
218	74.281	108.8	1	-218	0
219	74.304	106.42	1	-219	0
220	74.358	104.38	1	-220	0
221	74.505	108.06	1	-221	0
222	74.515	112.98	1	-222	0
223	74.53	104.03	1	-223	0
224	74.563	103.44	1	-224	0
225	74.565	105.15	1	-225	0
226	74.571	104.24	2	-226	0
227	74.604	106.77	1	-227	0
228	74.612	104.65	1	-228	0
229	74.653	104.88	3	0	0
230	74.72	104.4	3	0	0
231	74.727	112.87	1	-231	0
232	74.875	102.86	1	-232	0
233	74.889	107.71	1	-233	0
234	74.894	105.14	1	-234	0
235	74.896	103.05	1	-235	0
236	74.933	105.36	1	-236	0
237	74.979	104.68	2	-237	0
238	75.04	108.22	1	-238	0
239	75.067	103.29	1	-239	0
240	75.145	102.24	1	-240	0
241	75.174	104.53	1	-241	0
242	75.202	102.9	1	-242	0
243	75.225	103.12	1	-243	0
244	75.323	103.65	1	-244	0
245	75.345	106.49	1	-245	0
246	75.36	103.84	1	-246	0
247	75.375	109.99	1	-247	0
248	75.404	105.5	1	-248	0
249	75.611	105.98	3	0	0
250	75.611	106	3	0	0
