Node Trace Back File for LA subnet3
1	65.945	103.11	1	-1	0	49237310	-118.34055	34.03111
2	65.948	102.76	1	-2	0	49237306	-118.34052	34.0276
3	65.948	103.35	1	-3	0	49237327	-118.34052	34.03349
4	65.95	102.35	1	-4	0	49237214	-118.3405	34.02348
5	67.122	105.37	1	-5	0	49238223	-118.32878	34.0537
6	67.162	107.89	1	-6	0	49245387	-118.32838	34.07894
7	67.268	105.64	1	-7	0	49238237	-118.32732	34.05639
8	67.401	103.44	1	-8	0	49237932	-118.32599	34.03435
9	67.401	107.89	1	-9	0	49245398	-118.32599	34.07894
10	67.521	102.77	1	-10	0	49238012	-118.32479	34.02765
11	67.521	105.8	1	-11	0	49245205	-118.32479	34.058
12	67.523	102.29	1	-12	0	49237962	-118.32477	34.02293
13	67.634	103.8	1	-13	0	49238241	-118.32366	34.03799
14	67.634	104.18	1	-14	0	49238254	-118.32366	34.04178
15	67.711	106.36	1	-15	0	49245225	-118.32289	34.06362
16	67.811	104.565	1	-16	0	49238264	-118.3213	34.04543
17	68.036	107.9	1	-17	0	49245527	-118.31964	34.07895
18	68.05	107.32	1	-18	0	49245326	-118.3195	34.07317
19	68.122	108.43	1	-19	0	832587444	-118.31878	34.08431
20	68.125	108.17	1	-20	0	49245532	-118.31875	34.08167
21	68.147	106.71	1	-21	0	49245257	-118.31853	34.06714
22	68.158	107.3	1	-22	0	49245330	-118.31842	34.07303
23	68.197	110.83	1	-23	0	49248149	-118.31803	34.1083
24	68.203	109.58	1	-24	0	49245647	-118.31797	34.09579
25	68.239	105.59	1	-25	0	49238382	-118.31761	34.05586
26	68.428	108.71	1	-26	0	49245566	-118.31572	34.08713
27	68.453	105.81	1	-27	0	49245245	-118.31547	34.05806
28	68.627	110.72	1	-28	0	49256888	-118.31373	34.10722
29	68.668	103.49	1	-29	0	49250555	-118.31332	34.03489
30	68.684	109.28	1	-30	0	49255728	-118.31316	34.09277
31	68.716	106.35	1	-31	0	49255421	-118.31284	34.06352
32	68.78	105.8	1	-32	0	49255407	-118.3122	34.05804
33	68.782	105.44	1	-33	0	49250871	-118.31218	34.05444
