Node file for LA Subnet 2 
940	0.8	0.8
1	43.383	104.16	1	-1	0
2	46.666	104.7	1	-2	0
3	46.818	105.08	1	-3	0
4	47.373	104.56	1	-4	0
5	47.547	104.82	1	-5	0
6	47.583	103.37	1	-6	0
7	48.435	104.93	1	-7	0
8	49.18	102.73	1	-8	0
9	49.319	103.97	1	-9	0
10	49.329	102.64	1	-10	0
11	49.375	105.16	1	-11	0
12	49.606	105.04	1	-12	0
13	49.707	102.94	1	-13	0
14	49.815	101.9	2	-14	0
15	49.933	103.37	1	-15	0
16	49.94	102.26	1	-16	0
17	50.008	102.05	1	-17	0
18	50.249	101.84	1	-18	0
19	50.318	102.57	1	-19	0
20	50.338	103.66	1	-20	0
21	50.342	103.96	1	-21	0
22	50.602	102.8	1	-22	0
23	50.622	103.57	1	-23	0
24	50.667	102.59	1	-24	0
25	50.675	101.48	1	-25	0
26	50.675	104.23	1	-26	0
27	50.917	103.32	1	-27	0
28	50.959	104.14	1	-28	0
29	50.981	103.11	1	-29	0
30	50.987	102.31	1	-30	0
31	51.233	103.05	1	-31	0
32	51.299	102.05	1	-32	0
33	51.376	105.94	1	-33	0
34	51.438	105.5	1	-34	0
35	51.509	105.32	1	-35	0
36	51.555	102.77	1	-36	0
37	51.764	103.48	1	-37	0
38	51.805	101.61	1	-38	0
39	51.924	111.14	1	-39	0
40	52.087	103.2	1	-40	0
41	52.411	104.09	1	-41	0
42	52.536	104.41	1	-42	0
43	52.562	103.06	1	-43	0
44	52.786	103.77	1	-44	0
45	52.897	103.34	1	-45	0
46	53.08	108.53	1	-46	0
47	53.137	107.31	1	-47	0
48	53.227	103.16	1	-48	0
49	53.264	108.04	1	-49	0
50	53.279	101.67	1	-50	0
51	53.326	107.19	1	-51	0
52	53.427	104.85	1	-52	0
53	53.523	102.81	1	-53	0
54	53.643	106.6	1	-54	0
55	53.935	103.4	1	-55	0
56	54.063	102.67	1	-56	0
57	54.378	102.27	1	-57	0
58	54.528	103.88	1	-58	0
59	54.636	104.75	1	-59	0
60	54.675	107.06	1	-60	0
61	54.906	104.11	1	-61	0
62	54.969	104.37	1	-62	0
63	54.993	104.84	1	-63	0
64	55.026	110.68	1	-64	0
65	55.064	104.42	1	-65	0
66	55.365	105.61	1	-66	0
67	55.466	103.79	1	-67	0
68	55.471	106.37	1	-68	0
69	55.72	103.5	1	-69	0
70	55.789	105.12	1	-70	0
71	55.958	106.17	1	-71	0
72	56.098	105.8	1	-72	0
73	56.098	106.35	1	-73	0
74	56.186	104.66	1	-74	0
75	56.35	104.31	1	-75	0
76	56.404	104.56	1	-76	0
77	56.452	105.26	1	-77	0
78	56.592	104.03	1	-78	0
79	56.636	107.57	1	-79	0
80	56.691	106.52	1	-80	0
81	56.764	104.78	1	-81	0
82	56.983	106.29	1	-82	0
83	57.061	104.74	1	-83	0
84	57.197	105.73	1	-84	0
85	57.22	107.11	1	-85	0
86	57.542	103.06	1	-86	0
87	57.558	104.79	1	-87	0
88	57.767	104.55	1	-88	0
89	57.842	102.68	1	-89	0
90	57.954	104.33	1	-90	0
91	58.213	108.07	1	-91	0
92	58.227	105.5	1	-92	0
93	58.292	103.53	1	-93	0
94	58.442	107.6	1	-94	0
95	58.487	109.07	1	-95	0
96	58.534	106.16	1	-96	0
97	58.543	106.5	1	-97	0
98	58.636	103.73	1	-98	0
99	58.937	102.71	1	-99	0
100	58.96	104.11	1	-100	0
101	59.121	107.26	1	-101	0
102	59.255	108.9	1	-102	0
103	59.466	108.38	1	-103	0
104	59.59	107.6	1	-104	0
105	59.871	106.22	1	-105	0
106	59.886	104.95	1	-106	0
107	60.084	111.15	1	-107	0
108	60.3	106.22	1	-108	0
109	60.328	102.95	1	-109	0
110	60.441	104.01	1	-110	0
111	60.54	103.47	1	-111	0
112	60.569	103.55	1	-112	0
113	60.63	103.69	1	-113	0
114	60.777	107.08	1	-114	0
115	60.777	107.35	1	-115	0
116	60.819	106.22	1	-116	0
117	60.849	103.88	1	-117	0
118	60.896	105.24	1	-118	0
119	60.932	107.53	1	-119	0
120	61.127	107.53	1	-120	0
121	61.132	106.22	1	-121	0
122	61.252	105.25	1	-122	0
123	61.321	105.71	1	-123	0
124	61.33	106.93	1	-124	0
125	61.335	106.5	1	-125	0
126	61.338	106.22	1	-126	0
127	61.356	105.25	1	-127	0
128	61.427	103.78	1	-128	0
129	61.514	107.53	1	-129	0
130	61.72	107.53	1	-130	0
131	61.727	104.42	1	-131	0
132	61.806	105.18	1	-132	0
133	61.855	104.81	1	-133	0
134	61.956	109.93	1	-134	0
135	62.047	106.93	1	-135	0
136	62.06	106.51	1	-136	0
137	62.061	105.71	1	-137	0
138	62.069	106.1	1	-138	0
139	62.115	105.12	1	-139	0
140	62.275	106.29	1	-140	0
141	62.289	108.02	1	-141	0
142	62.473	108.02	1	-142	0
143	62.494	106.24	1	-143	0
144	62.549	105.04	1	-144	0
145	62.59	104.21	1	-145	0
146	62.72	105.01	1	-146	0
147	62.727	104.65	1	-147	0
148	62.875	105.44	1	-148	0
149	63.109	109.54	1	-149	0
150	63.152	106.27	1	-150	0
151	63.188	106.48	1	-151	0
152	63.195	108.54	1	-152	0
153	63.198	108.15	1	-153	0
154	63.2	107.43	1	-154	0
155	63.234	103.04	1	-155	0
156	63.251	110.06	1	-156	0
157	63.254	109.44	1	-157	0
158	63.256	107.06	1	-158	0
159	63.286	105.6	1	-159	0
160	63.409	108.9	1	-160	0
161	63.504	106.53	1	-161	0
162	63.553	109.44	1	-162	0
163	63.611	105.55	1	-163	0
164	63.629	106.12	1	-164	0
165	63.699	109.44	1	-165	0
166	63.73	108.72	1	-166	0
167	63.733	107.82	1	-167	0
168	63.843	110.22	1	-168	0
169	63.944	102.85	1	-169	0
170	63.946	108.72	1	-170	0
171	63.961	107.82	1	-171	0
172	63.963	109.44	1	-172	0
173	64.064	106.08	1	-173	0
174	64.134	105.37	1	-174	0
175	64.256	105.16	1	-175	0
176	64.26	108.54	1	-176	0
177	64.262	108.18	1	-177	0
178	64.263	106.49	1	-178	0
179	64.369	107.22	1	-179	0
180	64.432	106.07	1	-180	0
181	64.458	102.96	1	-181	0
182	64.499	109.17	1	-182	0
183	64.514	105.1	1	-183	0
184	64.573	108.02	1	-184	0
185	64.607	109.44	1	-185	0
186	64.643	103.93	1	-186	0
187	64.711	110.35	1	-187	0
188	64.799	102.46	1	-188	0
189	64.825	109.44	1	-189	0
190	64.838	105.09	1	-190	0
191	64.853	106.49	1	-191	0
192	64.873	104.36	1	-192	0
193	64.888	108.02	1	-193	0
194	64.893	107.1	1	-194	0
195	64.896	106.93	1	-195	0
196	64.944	105.36	1	-196	0
197	65.01	102.73	1	-197	0
198	65.053	103.87	1	-198	0
199	65.132	108.18	1	-199	0
200	65.132	108.53	1	-200	0
201	65.133	107.83	1	-201	0
202	65.135	107.36	1	-202	0
203	65.22	106.06	1	-203	0
204	65.232	105.48	1	-204	0
205	65.256	103.83	1	-205	0
206	65.283	109.44	1	-206	0
207	65.323	110.03	3	0	0
208	65.341	105.45	1	-208	0
209	65.351	105.89	1	-209	0
210	65.444	110.27	1	-210	0
211	65.479	108.71	1	-211	0
212	65.482	107.83	1	-212	0
213	65.485	106.69	1	-213	0
214	65.487	107.36	1	-214	0
215	65.578	105.89	1	-215	0
216	65.664	110.03	1	-216	0
217	65.669	110.41	1	-217	0
218	65.705	107.83	1	-218	0
219	65.707	106.69	1	-219	0
220	65.708	107.36	1	-220	0
221	65.716	109.44	1	-221	0
222	65.72	108.71	1	-222	0
223	65.722	108.03	1	-223	0
224	65.837	108.89	1	-224	0
225	65.837	109.26	1	-225	0
226	65.847	109.43	1	-226	0
227	65.87	106.05	1	-227	0
228	65.902	103.69	1	-228	0
229	65.924	106.28	1	-229	0
230	65.933	105.88	1	-230	0
231	65.95	109.61	1	-231	0
232	66.023	105.13	1	-232	0
233	66.031	108.53	1	-233	0
234	66.111	104.22	1	-234	0
235	66.19	105.91	1	-235	0
236	66.25	109.62	1	-236	0
237	66.259	108.53	1	-237	0
238	66.52	107.11	1	-238	0
239	66.528	105.45	1	-239	0
240	66.711	105.89	1	-240	0
241	66.844	106.4	1	-241	0
242	66.894	108.16	1	-242	0
243	66.896	109.25	1	-243	0
244	66.899	108.89	1	-244	0
245	66.904	108.53	1	-245	0
246	67.011	109.44	1	-246	0
247	67.051	109.61	1	-247	0
248	67.553	109.44	1	-248	0
249	67.625	109.62	1	-249	0
250	67.625	109.98	1	-250	0
251	67.759	110.91	1	-251	0
350	44.437	103.85	4	0	0
351	46.425	103.58	4	0	0
352	46.668	104.88	4	0	0
353	47.073	104.97	4	0	0
354	47.42	104.74	4	0	0
355	48.038	103.41	4	0	0
356	48.055	102.83	4	0	0
357	48.18	104.14	4	0	0
358	48.426	103.02	4	0	0
359	48.617	102.94	4	0	0
360	48.608	104.62	4	0	0
362	48.655	102.6	4	0	0
363	48.725	103.09	4	0	0
364	48.882	102.48	4	0	0
365	49.217	103.19	4	0	0
366	49.249	102.22	4	0	0
367	49.324	102.03	4	0	0
368	49.499	105.09	4	0	0
369	49.608	103.97	4	0	0
370	49.611	102.86	4	0	0
371	49.714	101.82	4	0	0
372	49.819	102.68	4	0	0
373	49.876	101.68	4	0	0
374	50.123	103.53	4	0	0
375	50.129	102.42	4	0	0
376	50.156	104.4	4	0	0
377	50.164	101.91	4	0	0
378	50.193	101.41	4	0	0
379	50.232	101.28	4	0	0
380	50.265	105.55	4	0	0
381	50.27	101.24	4	0	0
382	50.454	102.14	4	0	0
383	50.481	103.22	4	0	0
384	50.506	104.1	4	0	0
385	50.509	101.14	4	0	0
386	50.546	102.22	4	0	0
387	50.59	101.08	4	0	0
388	50.763	103.45	4	0	0
389	50.765	101.87	4	0	0
390	50.794	101.38	4	0	0
391	50.794	102.95	4	0	0
392	50.813	104.83	4	0	0
393	50.828	102.45	4	0	0
394	50.859	101.95	4	0	0
395	50.879	101.25	4	0	0
396	50.89	101.45	4	0	0
397	50.903	101.28	4	0	0
398	50.933	101.26	4	0	0
399	50.948	101.25	4	0	0
400	50.967	100.75	4	0	0
401	51.001	101.2	4	0	0
402	51.019	103.66	4	0	0
403	51.02	101.34	4	0	0
404	51.048	103.68	4	0	0
405	51.079	101.61	4	0	0
406	51.082	101.32	4	0	0
407	51.112	102.68	4	0	0
408	51.174	101.68	4	0	0
252	51.207	100.52	1	-252	0
409	51.267	101.44	4	0	0
410	51.268	101.36	4	0	0
411	51.272	100.96	4	0	0
412	51.28	103.87	4	0	0
413	51.306	101.47	4	0	0
414	51.359	101.46	4	0	0
415	51.368	101.52	4	0	0
416	51.38	101.45	4	0	0
417	51.396	102.91	4	0	0
418	51.43	102.41	4	0	0
419	51.437	105.72	4	0	0
420	51.446	101.46	4	0	0
421	51.456	101.91	4	0	0
422	51.493	101.62	4	0	0
253	51.579	100.67	1	-253	0
423	51.62	104.14	4	0	0
424	51.652	101.75	4	0	0
425	51.679	103.14	4	0	0
426	51.685	105.01	4	0	0
427	51.705	101.23	4	0	0
428	51.722	101.67	4	0	0
429	51.739	102.14	4	0	0
430	51.746	101.71	4	0	0
431	51.752	111.02	4	0	0
254	51.89	111.96	1	-254	0
432	51.927	103.88	4	0	0
433	51.929	103.34	4	0	0
434	51.934	101.97	4	0	0
435	51.939	103.87	4	0	0
436	51.956	109.86	4	0	0
437	51.999	102.87	4	0	0
255	52.028	112.11	1	-255	0
256	52.068	112.3	1	-256	0
438	52.091	109.83	4	0	0
439	52.173	105.85	4	0	0
440	52.2	110.06	4	0	0
441	52.214	104.64	4	0	0
442	52.224	109.68	4	0	0
443	52.232	102.08	4	0	0
444	52.253	103.6	4	0	0
445	52.295	102.16	4	0	0
446	52.3	103.11	4	0	0
447	52.309	102.6	4	0	0
448	52.324	109.63	4	0	0
257	52.368	100.69	1	-257	0
449	52.381	109.41	4	0	0
450	52.383	101.59	4	0	0
451	52.39	109.64	4	0	0
452	52.425	109.21	4	0	0
453	52.501	102.44	4	0	0
454	52.552	109.54	4	0	0
455	52.554	105.18	4	0	0
456	52.57	103.33	4	0	0
457	52.577	101.69	4	0	0
458	52.58	102.37	4	0	0
459	52.616	102.85	4	0	0
460	52.622	105.19	4	0	0
461	52.63	103.91	4	0	0
462	52.862	102	4	0	0
463	52.726	103.2	4	0	0
