Lane prohibitor file
837
4	15	2	100	011	00000	00000						
6	36	2	100	011	00000	00000						
8	47	3	100	010	011	00000	00000	00000				
9	57	2	100	011	00000	00000						
10	58	3	100	010	011	00000	00000	00000				
11	60	2	100	011	00000	00000						
12	61	3	100	010	011	00000	00000	00000				
13	64	4	100	110	010	011	00000	00000	00000	00000		
14	65	3	100	010	011	00000	00000	00000				
15	70	3	100	010	011	00000	00000	00000				
16	71	2	100	011	00000	00000						
17	73	2	100	011	00000	00000						
18	75	2	100	011	00000	00000						
19	76	2	100	011	00000	00000						
20	79	2	100	011	00000	00000						
21	81	2	100	011	00000	00000						
22	92	2	100	011	00000	00000						
23	101	2	100	011	00000	00000						
24	108	2	100	011	00000	00000						
25	110	2	100	011	00000	00000						
26	111	3	100	010	011	00000	00000	00000				
27	113	3	100	010	011	00000	00000	00000				
28	116	2	100	011	00000	00000						
29	119	2	100	011	00000	00000						
30	121	2	100	011	00000	00000						
31	122	3	100	010	011	00000	00000	00000				
32	123	3	100	010	011	00000	00000	00000				
33	129	2	100	011	00000	00000						
34	130	4	100	011	001	001	00000	00000	00000	00000						
35	132	3	100	010	011	00000	00000	00000				
36	137	2	100	011	00000	00000						
37	142	2	100	011	00000	00000						
38	143	3	100	010	011	00000	00000	00000				
39	148	2	100	011	00000	00000						
41	165	2	100	011	00000	00000						
42	171	2	100	011	00000	00000						
43	172	3	100	010	011	00000	00000	00000				
44	174	2	100	011	00000	00000						
45	178	2	100	011	00000	00000						
46	180	2	100	011	00000	00000						
47	182	2	100	011	00000	00000						
48	190	2	100	011	00000	00000						
49	192	2	100	011	00000	00000						
50	193	2	100	011	00000	00000						
51	194	2	100	011	00000	00000						
53	203	2	100	011	00000	00000						
54	205	2	100	011	00000	00000						
55	206	2	100	011	00000	00000						
56	210	2	100	011	00000	00000						
57	215	2	100	011	00000	00000						
58	217	2	100	011	00000	00000						
59	221	2	100	011	00000	00000						
60	226	2	100	011	00000	00000						
61	237	2	100	011	00000	00000						
62	242	2	100	011	00000	00000						
63	243	2	100	011	00000	00000						
64	245	3	100	010	011	00000	00000	00000				
65	246	2	100	011	00000	00000						
66	248	3	100	010	011	00000	00000	00000				
67	250	2	100	011	00000	00000						
68	252	2	100	011	00000	00000						
69	253	3	100	010	011	00000	00000	00000				
70	267	2	100	011	00000	00000						
71	268	2	100	011	00000	00000						
72	269	2	110	011	00000	00000						
73	271	2	100	011	00000	00000						
74	272	2	100	011	00000	00000						
75	277	2	100	011	00000	00000						
76	291	2	100	011	00000	00000						
77	292	3	100	110	011	00000	00000	00000						
78	293	3	100	010	011	00000	00000	00000						
79	294	3	100	010	011	00000	00000	00000						
81	301	2	100	011	00000	00000						
82	302	2	100	011	00000	00000						
83	317	2	100	011	00000	00000						
84	323	2	100	011	00000	00000						
85	326	2	100	011	00000	00000						
86	327	2	100	011	00000	00000						
87	328	2	100	011	00000	00000						
88	330	2	100	011	00000	00000						
89	334	2	100	011	00000	00000						
90	336	3	100	010	011	00000	00000	00000				
91	337	2	100	011	00000	00000						
92	338	3	100	010	011	00000	00000	00000				
93	340	2	100	011	00000	00000						
94	341	2	100	011	00000	00000						
95	342	2	100	011	00000	00000						
96	343	2	100	011	00000	00000						
97	344	2	100	011	00000	00000						
98	345	2	100	011	00000	00000						
99	346	2	100	011	00000	00000						
100	347	2	100	011	00000	00000						
101	348	2	100	011	00000	00000						
102	349	2	100	011	00000	00000						
103	351	2	100	011	00000	00000						
104	356	2	100	011	00000	00000						
105	359	2	100	011	00000	00000						
106	361	2	100	011	00000	00000						
107	366	2	100	011	00000	00000						
108	368	2	100	011	00000	00000						
109	369	3	100	110	011	00000	00000	00000				
110	370	3	100	010	011	00000	00000	00000				
111	371	3	100	010	011	00000	00000	00000				
112	372	2	100	011	00000	00000						
113	373	2	100	011	00000	00000						
114	374	2	100	011	00000	00000						
115	376	2	100	011	00000	00000						
116	377	3	100	010	011	00000	00000	00000				
117	381	2	100	011	00000	00000						
118	382	2	100	011	00000	00000						
119	384	3	100	010	011	00000	00000	00000				
120	388	2	100	011	00000	00000						
122	390	3	100	010	011	00000	00000	00000						
124	392	3	100	010	011	00000	00000	00000				
125	394	2	100	011	00000	00000						
126	395	2	100	011	00000	00000						
127	397	2	100	011	00000	00000						
128	398	2	100	011	00000	00000						
129	399	2	100	011	00000	00000						
130	400	2	100	011	00000	00000						
131	402	3	100	010	011	00000	00000	00000				
132	413	4	100	110	010	011	00000	00000	00000	00000		
133	414	4	100	110	010	011	00000	00000	00000	00000		
134	415	3	100	010	011	00000	00000	00000				
135	417	3	100	010	011	00000	00000	00000				
136	419	3	100	010	011	00000	00000	00000				
137	422	2	100	011	00000	00000						
138	423	2	100	011	00000	00000						
139	430	2	100	011	00000	00000						
140	437	3	100	010	011	00000	00000	00000				
141	439	2	100	011	00000	00000						
142	440	3	100	010	011	00000	00000	00000				
143	442	2	100	011	00000	00000						
144	443	2	100	011	00000	00000						
145	447	3	100	010	011	00000	00000	00000				
146	449	2	100	011	00000	00000						
147	450	3	100	010	011	00000	00000	00000				
148	453	2	100	011	00000	00000						
149	458	2	100	011	00000	00000						
150	459	2	100	011	00000	00000						
151	461	3	100	010	011	00000	00000	00000				
152	462	3	100	010	011	00000	00000	00000				
153	464	2	100	011	00000	00000						
154	465	2	100	011	00000	00000						
155	466	2	100	011	00000	00000						
156	467	3	100	010	011	00000	00000	00000				
157	469	2	100	011	00000	00000						
158	471	2	100	011	00000	00000						
159	473	3	100	010	011	00000	00000	00000				
160	475	3	100	010	011	00000	00000	00000				
161	476	3	100	010	011	00000	00000	00000				
162	477	2	100	011	00000	00000						
163	478	3	100	010	011	00000	00000	00000				
164	479	2	100	011	00000	00000						
165	485	3	110	010	011	00000	00000	00000				
166	487	2	100	011	00000	00000						
167	489	3	100	010	011	00000	00000	00000				
168	491	3	100	010	011	00000	00000	00000				
169	492	2	100	011	00000	00000						
170	494	3	100	010	011	00000	00000	00000				
171	495	3	100	010	011	00000	00000	00000				
172	496	3	100	010	011	00000	00000	00000				
174	498	2	100	011	00000	00000						
175	499	3	100	010	011	00000	00000	00000				
176	501	2	100	011	00000	00000						
177	504	2	100	011	00000	00000						
178	510	2	100	011	00000	00000						
179	512	2	100	011	00000	00000						
180	519	2	100	011	00000	00000						
181	522	2	100	011	00000	00000						
182	523	2	100	011	00000	00000						
183	532	2	100	011	00000	00000						
184	533	2	010	011	00000	00000						
185	543	2	100	011	00000	00000						
186	544	2	100	011	00000	00000						
187	548	3	100	010	011	00000	00000	00000				
188	560	4	100	110	010	011	00000	00000	00000	00000		
190	568	3	100	010	011	00000	00000	00000						
191	570	3	100	010	011	00000	00000	00000					
192	571	3	100	010	011	00000	00000	00000						
193	575	2	100	011	00000	00000						
194	577	2	100	011	00000	00000						
195	579	2	100	011	00000	00000						
196	581	2	100	011	00000	00000						
199	602	3	100	010	011	00000	00000	00000				
200	612	2	100	011	00000	00000						
201	636	3	100	010	011	00000	00000	00000				
203	644	2	100	011	00000	00000						
204	654	2	100	011	00000	00000						
205	656	3	100	010	011	00000	00000	00000				
206	658	2	100	011	00000	00000						
207	686	2	100	011	00000	00000						
208	688	2	100	011	00000	00000						
209	712	2	100	011	00000	00000						
210	715	2	100	011	00000	00000						
211	718	4	100	110	010	011	00000	00000	00000	00000		
212	733	2	100	011	00000	00000						
213	735	2	100	011	00000	00000						
214	737	3	100	010	011	00000	00000	00000				
215	738	2	100	011	00000	00000						
216	739	2	100	011	00000	00000						
220	2286	3	100	110	011	00000	00000	00000						
222	773	2	100	011	00000	00000					
224	775	2	100	011	00000	00000						
225	776	3	100	010	011	00000	00000	00000				
226	780	3	100	010	011	00000	00000	00000				
227	781	3	100	010	011	00000	00000	00000				
228	782	3	100	010	011	00000	00000	00000				
229	783	3	100	010	011	00000	00000	00000				
230	784	2	100	011	00000	00000						
231	786	4	100	110	010	011	00000	00000	00000	00000		
232	787	2	100	011	00000	00000						
233	788	3	100	010	011	00000	00000	00000				
234	796	2	100	011	00000	00000						
235	812	3	100	010	011	00000	00000	00000				
236	814	2	100	011	00000	00000						
237	815	3	100	010	011	00000	00000	00000				
238	817	3	100	010	011	00000	00000	00000				
239	818	3	100	010	011	00000	00000	00000				
240	820	3	100	010	011	00000	00000	00000				
241	826	4	100	110	010	011	00000	00000	00000	00000		
242	841	2	100	011	00000	00000						
243	842	2	100	011	00000	00000						
244	843	3	100	010	011	00000	00000	00000				
245	849	2	100	011	00000	00000						
246	852	3	100	110	011	00000	00000	00000				
247	854	2	100	011	00000	00000						
248	856	2	100	011	00000	00000						
249	858	2	100	011	00000	00000						
250	865	3	100	010	011	00000	00000	00000				
251	869	4	100	110	010	011	00000	00000	00000	00000		
252	870	4	100	110	010	011	00000	00000	00000	00000		
253	877	2	100	011	00000	00000						
254	879	2	100	011	00000	00000						
255	883	2	100	011	00000	00000						
256	885	2	100	011	00000	00000						
257	886	3	100	010	011	00000	00000	00000				
258	888	2	100	011	00000	00000						
259	894	3	100	010	011	00000	00000	00000				
260	895	2	100	011	00000	00000						
261	897	2	100	011	00000	00000						
262	898	2	100	011	00000	00000						
264	900	2	100	011	00000	00000						
265	902	2	100	011	00000	00000						
267	906	2	100	011	00000	00000						
268	907	2	100	011	00000	00000						
269	909	2	100	011	00000	00000						
270	911	2	100	011	00000	00000						
271	912	3	100	010	011	00000	00000	00000					
272	913	3	100	010	011	00000	00000	00000				
273	915	2	100	011	00000	00000						
274	917	3	100	010	011	00000	00000	00000				
275	918	3	100	010	011	00000	00000	00000				
276	919	2	100	011	00000	00000						
277	921	2	100	011	00000	00000						
278	923	3	100	010	011	00000	00000	00000				
279	924	3	100	010	011	00000	00000	00000				
280	925	3	100	010	011	00000	00000	00000				
281	927	3	100	010	011	00000	00000	00000				
282	928	3	100	010	011	00000	00000	00000				
283	930	2	100	011	00000	00000						
284	934	4	100	110	010	011	00000	00000	00000	00000		
285	936	3	100	010	011	00000	00000	00000				
286	944	3	100	010	011	00000	00000	00000				
287	946	2	100	011	00000	00000						
288	949	2	100	011	00000	00000						
289	951	3	100	010	011	00000	00000	00000				
290	952	3	100	010	011	00000	00000	00000				
291	953	2	100	011	00000	00000						
292	954	2	100	011	00000	00000						
293	955	3	100	010	011	00000	00000	00000				
295	971	3	100	010	011	00000	00000	00000				
296	975	3	100	010	011	00000	00000	00000				
297	977	2	100	011	00000	00000						
298	978	2	100	011	00000	00000						
299	982	3	100	010	011	00000	00000	00000				
300	985	2	100	011	00000	00000						
301	987	2	100	011	00000	00000						
302	989	2	100	011	00000	00000						
303	990	3	100	010	011	00000	00000	00000				
304	993	2	100	011	00000	00000						
306	997	2	100	011	00000	00000						
307	998	2	100	011	00000	00000						
308	1009	2	100	011	00000	00000						
309	1010	2	100	011	00000	00000						
310	1011	2	100	011	00000	00000						
311	1013	2	100	011	00000	00000						
312	1015	3	100	010	011	00000	00000	00000						
313	1017	2	100	011	00000	00000						
314	1018	2	100	011	00000	00000						
315	1019	2	100	011	00000	00000						
316	1020	2	100	011	00000	00000						
317	1021	2	100	011	00000	00000						
318	1023	3	100	010	011	00000	00000	00000						
319	1025	2	100	011	00000	00000						
320	1028	2	100	011	00000	00000						
321	1029	2	100	011	00000	00000						
322	1030	2	100	011	00000	00000						
323	1032	3	100	010	011	00000	00000	00000				
324	1035	2	100	011	00000	00000						
325	1036	3	100	010	011	00000	00000	00000				
326	1037	2	100	011	00000	00000						
327	1038	3	100	010	011	00000	00000	00000				
328	1041	3	100	010	011	00000	00000	00000				
329	1043	3	100	010	011	00000	00000	00000				
330	1045	2	100	011	00000	00000						
331	1046	2	100	011	00000	00000						
332	1048	2	100	011	00000	00000						
333	1049	2	100	011	00000	00000						
334	1050	3	100	010	011	00000	00000	00000				
335	1054	3	100	010	011	00000	00000	00000				
336	1056	2	100	011	00000	00000						
337	1057	3	100	010	011	00000	00000	00000				
338	1059	3	100	010	011	00000	00000	00000				
339	1064	2	100	011	00000	00000						
340	1065	3	100	010	011	00000	00000	00000				
341	1066	4	100	110	010	011	00000	00000	00000	00000		
342	1067	2	100	011	00000	00000						
343	1070	2	100	011	00000	00000						
344	1072	3	100	010	011	00000	00000	00000				
345	1073	2	100	011	00000	00000						
346	1079	2	100	011	00000	00000						
347	1080	3	100	010	011	00000	00000	00000				
348	1089	2	100	011	00000	00000						
349	1092	2	100	011	00000	00000						
350	1093	2	100	011	00000	00000						
351	1094	2	100	011	00000	00000						
352	1095	2	100	011	00000	00000						
353	1097	2	110	011	00000	00000						
354	1098	2	100	011	00000	00000						
355	1100	2	100	011	00000	00000						
356	1102	2	100	011	00000	00000						
357	1106	2	100	011	00000	00000						
358	1112	2	100	011	00000	00000						
359	1114	2	100	011	00000	00000						
360	1116	3	100	010	011	00000	00000	00000				
361	1118	3	100	010	011	00000	00000	00000				
362	1120	2	100	011	00000	00000						
363	1122	3	100	010	011	00000	00000	00000				
364	1125	2	100	011	00000	00000						
365	1129	2	100	011	00000	00000						
366	1130	2	100	011	00000	00000						
367	1131	3	100	010	011	00000	00000	00000				
368	1132	2	100	011	00000	00000						
369	1135	2	100	011	00000	00000						
370	1138	3	100	010	011	00000	00000	00000				
371	1139	2	100	011	00000	00000						
372	1141	2	100	011	00000	00000						
373	1142	2	100	011	00000	00000						
374	1147	2	100	011	00000	00000						
375	1148	2	100	011	00000	00000						
376	1149	3	100	010	011	00000	00000	00000				
377	1151	2	100	011	00000	00000						
378	1152	3	100	010	011	00000	00000	00000				
379	1156	2	100	011	00000	00000						
380	1163	2	100	011	00000	00000						
381	1164	3	100	010	011	00000	00000	00000				
382	1166	4	100	110	010	011	00000	00000	00000	00000		
383	1168	2	100	011	00000	00000						
384	1170	2	100	011	00000	00000						
385	1173	2	100	011	00000	00000						
386	1177	3	100	010	011	00000	00000	00000				
387	1180	4	100	110	010	011	00000	00000	00000	00000		
388	1182	2	100	011	00000	00000						
389	1185	2	100	011	00000	00000						
390	1189	2	100	011	00000	00000						
391	1194	2	100	011	00000	00000						
392	1195	2	100	011	00000	00000						
393	1196	2	100	011	00000	00000						
394	1197	2	100	011	00000	00000						
395	1200	2	100	011	00000	00000						
396	1202	2	100	011	00000	00000						
397	1204	2	100	011	00000	00000						
398	1210	2	100	011	00000	00000						
399	1211	2	100	011	00000	00000						
400	1212	2	100	011	00000	00000						
401	1214	2	100	011	00000	00000						
402	1215	2	100	011	00000	00000						
403	1216	2	100	011	00000	00000						
404	1219	2	100	011	00000	00000						
405	1223	2	100	011	00000	00000						
406	1225	3	100	010	011	00000	00000	00000				
407	1228	3	100	010	011	00000	00000	00000				
408	1231	2	100	011	00000	00000						
409	1232	2	100	011	00000	00000						
410	1233	2	100	011	00000	00000						
411	1244	2	100	011	00000	00000						
412	1245	3	100	010	011	00000	00000	00000				
413	1247	2	100	011	00000	00000						
414	1248	2	100	011	00000	00000						
415	1250	2	100	011	00000	00000						
416	1251	2	100	011	00000	00000						
417	1253	2	100	011	00000	00000						
418	1255	3	100	010	011	00000	00000	00000				
419	1259	2	100	011	00000	00000						
420	1267	2	100	011	00000	00000						
421	1270	2	100	011	00000	00000						
422	1274	2	100	011	00000	00000						
423	1276	3	100	010	011	00000	00000	00000				
424	1278	2	100	011	00000	00000						
425	1279	3	100	010	011	00000	00000	00000				
426	1280	2	100	011	00000	00000						
427	1287	2	100	011	00000	00000						
428	1290	2	100	011	00000	00000						
429	1292	2	100	011	00000	00000						
430	1294	2	100	011	00000	00000						
431	1299	2	100	011	00000	00000						
432	1300	2	100	011	00000	00000						
433	1301	2	100	011	00000	00000						
434	1304	2	100	011	00000	00000						
435	1307	2	100	011	00000	00000						
436	1312	2	100	011	00000	00000						
437	1321	2	100	011	00000	00000						
438	1322	2	100	011	00000	00000						
439	1324	2	100	011	00000	00000						
440	1329	4	100	110	010	011	00000	00000	00000	00000		
441	1331	3	100	010	011	00000	00000	00000				
442	1334	2	100	011	00000	00000						
443	1336	2	100	011	00000	00000						
444	1338	2	100	011	00000	00000						
445	1339	3	100	010	011	00000	00000	00000				
446	1344	3	100	010	011	00000	00000	00000				
447	1347	4	100	110	010	011	00000	00000	00000	00000		
448	1349	3	100	111	011	00000	00000	00000				
449	1352	2	100	011	00000	00000						
450	1358	2	100	011	00000	00000						
451	1359	2	100	011	00000	00000						
452	1360	2	100	011	00000	00000						
453	1361	2	100	011	00000	00000						
454	1377	3	100	010	011	00000	00000	00000				
455	1382	2	100	011	00000	00000						
456	1391	2	100	011	00000	00000						
457	1392	2	100	011	00000	00000						
458	1393	3	100	010	011	00000	00000	00000				
459	1394	3	100	010	011	00000	00000	00000				
460	1395	2	100	011	00000	00000						
461	1400	3	100	010	011	00000	00000	00000				
462	1415	2	100	011	00000	00000						
463	1418	2	100	011	00000	00000						
464	1420	2	100	011	00000	00000						
465	1424	2	100	011	00000	00000						
466	1426	2	100	011	00000	00000						
467	1434	2	100	011	00000	00000						
468	1435	2	100	011	00000	00000						
469	1438	2	100	011	00000	00000						
470	1456	2	100	011	00000	00000						
471	1459	2	100	011	00000	00000						
472	1463	3	100	010	011	00000	00000	00000				
473	1465	2	100	011	00000	00000						
474	1467	2	100	011	00000	00000						
476	1470	3	100	010	011	00000	00000	00000				
477	1484	2	100	011	00000	00000						
478	1485	2	100	011	00000	00000						
479	1487	2	100	011	00000	00000						
481	1493	2	100	011	00000	00000						
482	1498	2	100	011	00000	00000						
483	1501	2	100	011	00000	00000						
484	1502	3	100	010	011	00000	00000	00000						
485	1505	3	100	011	011	00000	00000	00000				
486	1511	2	100	011	00000	00000						
487	1512	2	100	011	00000	00000						
488	1525	2	100	011	00000	00000						
489	1526	2	100	011	00000	00000						
490	1528	2	100	011	00000	00000						
491	1534	2	100	011	00000	00000						
492	1536	2	100	011	00000	00000						
493	1537	2	100	011	00000	00000						
494	1541	2	100	011	00000	00000						
495	1548	3	100	010	011	00000	00000	00000				
496	1549	3	100	010	011	00000	00000	00000				
497	1550	2	100	011	00000	00000						
498	1552	2	100	011	00000	00000						
499	1553	2	100	011	00000	00000						
500	1555	2	100	011	00000	00000						
501	1556	2	100	011	00000	00000						
502	1557	2	100	011	00000	00000						
503	1559	2	100	011	00000	00000						
504	1560	2	100	011	00000	00000						
505	1563	2	100	011	00000	00000						
506	1565	2	100	011	00000	00000						
507	1571	2	100	011	00000	00000						
508	1575	2	100	011	00000	00000						
509	1576	3	100	010	011	00000	00000	00000				
510	1578	2	100	011	00000	00000						
511	1579	3	100	010	011	00000	00000	00000				
512	1582	2	100	011	00000	00000						
513	1587	2	100	011	00000	00000						
514	1588	2	100	011	00000	00000						
515	1590	3	100	010	011	00000	00000	00000				
516	1591	2	100	011	00000	00000						
517	1595	2	100	011	00000	00000						
518	1597	2	100	011	00000	00000						
519	1599	3	100	010	011	00000	00000	00000				
520	1602	2	100	011	00000	00000						
521	1603	2	100	011	00000	00000						
522	1604	3	100	010	011	00000	00000	00000				
523	1605	3	100	010	011	00000	00000	00000				
524	1607	2	100	011	00000	00000						
526	1611	4	100	110	010	011	00000	00000	00000	00000		
527	1613	3	100	010	011	00000	00000	00000				
528	1615	3	100	010	011	00000	00000	00000				
529	1616	4	100	110	010	011	00000	00000	00000	00000		
530	1617	3	100	010	011	00000	00000	00000				
531	1618	3	100	010	011	00000	00000	00000				
532	1619	2	100	011	00000	00000						
533	1622	2	100	011	00000	00000						
534	1624	2	100	011	00000	00000						
535	1627	3	100	010	011	00000	00000	00000				
536	1630	3	100	010	011	00000	00000	00000				
537	1634	2	100	011	00000	00000						
538	1636	2	100	011	00000	00000						
539	1637	3	100	010	011	00000	00000	00000				
540	1638	3	100	010	011	00000	00000	00000				
541	1639	2	100	011	00000	00000						
542	1640	2	100	011	00000	00000						
543	1641	2	100	011	00000	00000						
544	1642	2	100	011	00000	00000						
545	1647	3	100	010	011	00000	00000	00000				
546	1648	2	100	011	00000	00000						
547	1650	3	100	010	011	00000	00000	00000				
548	1651	3	100	010	011	00000	00000	00000				
549	1653	2	100	011	00000	00000						
550	1658	2	100	011	00000	00000						
551	1659	3	100	010	011	00000	00000	00000				
552	1660	2	100	011	00000	00000						
553	1664	2	100	011	00000	00000						
554	1668	3	100	010	011	00000	00000	00000				
555	1669	3	100	010	011	00000	00000	00000				
556	1670	2	100	011	00000	00000						
557	1671	3	100	010	011	00000	00000	00000				
558	1672	2	100	011	00000	00000						
559	1673	2	100	011	00000	00000						
560	1681	3	100	010	011	00000	00000	00000				
561	1682	2	100	011	00000	00000						
562	1683	2	100	011	00000	00000						
564	1693	3	100	010	011	00000	00000	00000				
565	1697	2	100	011	00000	00000						
566	1699	2	100	011	00000	00000						
567	1701	3	100	010	011	00000	00000	00000				
568	1704	3	100	010	011	00000	00000	00000				
569	1707	2	100	011	00000	00000						
570	1710	2	100	011	00000	00000						
571	1719	2	100	011	00000	00000						
572	1730	2	100	011	00000	00000						
573	1735	2	100	011	00000	00000						
574	1736	2	100	011	00000	00000						
575	1741	2	100	011	00000	00000						
576	1743	2	100	011	00000	00000						
577	1744	3	100	010	011	00000	00000	00000				
578	1746	3	100	010	011	00000	00000	00000				
579	1747	3	100	010	011	00000	00000	00000				
580	1749	3	100	010	011	00000	00000	00000						
581	1750	3	100	010	011	00000	00000	00000						
582	1751	3	100	010	011	00000	00000	00000							
583	1753	2	100	011	00000	00000						
584	1754	4	100	110	010	011	00000	00000	00000	00000		
585	1756	3	100	010	011	00000	00000	00000				
586	1757	3	100	010	011	00000	00000	00000				
587	1759	2	100	011	00000	00000						
588	1762	2	100	011	00000	00000						
589	1763	4	100	110	010	011	00000	00000	00000	00000		
590	1765	3	100	010	011	00000	00000	00000				
591	1766	2	100	011	00000	00000						
592	1768	3	100	010	011	00000	00000	00000				
593	1772	2	100	011	00000	00000						
594	1773	2	100	011	00000	00000						
595	1780	3	100	010	011	00000	00000	00000				
596	1781	2	100	011	00000	00000						
597	1782	2	100	011	00000	00000						
598	1783	3	100	010	011	00000	00000	00000				
599	1784	3	100	010	011	00000	00000	00000				
600	1788	2	100	011	00000	00000						
601	1789	2	100	011	00000	00000						
602	1791	3	100	010	011	00000	00000	00000				
603	1792	2	100	011	00000	00000						
604	1795	2	100	011	00000	00000						
605	1797	2	100	011	00000	00000						
606	1801	2	100	011	00000	00000						
607	1803	4	100	110	010	011	00000	00000	00000	00000		
608	1805	2	100	011	00000	00000						
609	1807	2	100	011	00000	00000						
610	1812	2	100	011	00000	00000						
611	1815	2	100	011	00000	00000						
612	1816	2	100	011	00000	00000						
613	1820	2	100	011	00000	00000						
614	1827	2	100	011	00000	00000						
615	1836	2	100	011	00000	00000						
616	1838	2	100	011	00000	00000						
617	1839	3	100	010	011	00000	00000	00000				
618	1843	2	100	011	00000	00000						
619	1844	3	100	010	011	00000	00000	00000				
620	1845	3	100	010	011	00000	00000	00000				
621	1846	3	100	010	011	00000	00000	00000						
623	1849	2	100	011	00000	00000						
624	1851	2	100	011	00000	00000						
625	1853	3	100	010	011	00000	00000	00000				
626	1854	2	100	011	00000	00000						
627	1858	3	100	010	011	00000	00000	00000				
628	1859	2	100	011	00000	00000						
629	1860	3	100	010	011	00000	00000	00000				
631	1867	2	100	011	00000	00000						
632	1868	2	100	011	00000	00000						
633	1869	3	100	010	011	00000	00000	00000				
634	1872	2	100	011	00000	00000						
635	1875	2	100	011	00000	00000						
636	1876	2	100	011	00000	00000						
637	1878	2	100	011	00000	00000						
638	1891	2	100	011	00000	00000						
639	1896	3	100	010	011	00000	00000	00000				
640	1899	4	100	110	010	011	00000	00000	00000	00000		
641	1900	4	100	110	010	011	00000	00000	00000	00000		
642	1901	4	100	110	010	011	00000	00000	00000	00000		
643	1903	2	100	011	00000	00000						
644	1904	2	100	011	00000	00000						
645	1908	2	100	011	00000	00000						
646	1909	2	100	011	00000	00000						
647	1910	2	100	011	00000	00000						
648	1911	3	100	010	011	00000	00000	00000				
649	1912	3	100	010	011	00000	00000	00000				
650	1913	3	100	010	011	00000	00000	00000				
651	1915	3	100	010	011	00000	00000	00000				
652	1916	2	100	011	00000	00000						
653	1917	3	100	010	011	00000	00000	00000				
654	1918	3	100	010	011	00000	00000	00000				
655	1919	3	100	010	011	00000	00000	00000				
656	1920	3	100	010	011	00000	00000	00000						
657	1921	2	100	011	00000	00000						
658	1922	2	100	011	00000	00000						
659	1923	2	100	011	00000	00000						
660	1924	2	100	011	00000	00000						
661	1925	2	100	011	00000	00000						
662	1928	3	100	010	011	00000	00000	00000				
663	1929	2	100	011	00000	00000						
664	1930	3	100	010	011	00000	00000	00000				
665	1931	3	100	010	011	00000	00000	00000				
666	1934	2	100	011	00000	00000						
667	1935	2	100	011	00000	00000						
668	1937	2	100	011	00000	00000						
669	1938	3	100	010	011	00000	00000	00000				
670	1939	2	100	011	00000	00000						
671	1940	2	100	011	00000	00000						
672	1942	2	100	011	00000	00000						
673	1943	2	100	011	00000	00000						
674	1944	3	100	010	011	00000	00000	00000						
